Sample_ID,Control_327,Control_328,Control_330,DSS_334,DSS_339,DSS_treatedp,D_Control,D_DSS,D_RCE,D_RCE_plus_DSS,RCE_318,RCE_319,RCE_322,RCE_plus_DSS_301,RCE_plus_DSS_305,RCE_plus_DSS_313,Start
X2041,0.0,0.0,0.9051610000000001,0.0,0.0,0.0,0.0,0.0,1.56712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2042,0.851864,1.08724,0.67783,0.0,0.0,0.0,0.581691,0.9509350000000001,0.0,0.36553,0.0,0.0,0.0,0.474125,0.0,0.0,0.0
X2043,1.46836,2.84191,7.29968,2.4032,1.18075,3.61185,4.92355,0.0,3.4412199999999995,4.3621,6.6955,9.99944,1.57667,16.6467,11.7476,5.4583,3.81397
X2044,16.6735,10.8148,6.8615,0.0,0.0,0.0,9.28783,0.0,11.9165,0.0,4.32097,4.09933,3.93906,0.0,0.0,0.0,10.9709
X2045,0.8367629999999999,1.03396,0.0,6.1066400000000005,0.878983,0.79114,2.2229099999999997,3.43301,4.37017,1.04197,0.957828,0.0,2.3303,1.20404,0.0,1.59958,1.75658
X2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452060000000001,0.0,1.03649,0.0,0.0,0.0,0.341014,0.0,0.0,0.0
X2047,122.82799999999999,57.268,50.4196,94.3023,36.1394,61.3029,63.7481,92.0032,90.1266,103.913,75.2642,94.2071,74.0916,101.42200000000001,104.40799999999999,89.1648,80.2072
X2048,0.0,0.0,0.0,0.0,2.29766,0.0,0.0,0.160955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2049,0.0,0.0,0.0,0.0,2.16142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2051,0.0,0.0,0.0,2.30356,6.26828,2.1637299999999997,0.0,2.74053,0.0,1.6786400000000001,0.932313,0.0,0.0,2.07966,1.9653599999999998,0.688528,0.0
X2052,0.0,0.0,0.0,0.0,5.04916,0.0,0.0,0.740952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665079,0.0
X2054,6.403490000000001,11.0425,3.3137300000000005,9.74155,30.3904,5.91324,5.89156,27.7335,22.941,17.6222,22.9066,9.67,25.9046,11.0332,7.524039999999999,26.4924,14.8304
X2055,0.0,0.0,0.0,0.0,12.5628,0.0,0.0,0.6840579999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2056,6.18839,10.0775,3.22222,8.61788,6.741169999999999,5.700080000000001,5.59272,23.1456,20.6363,15.3763,20.4887,9.329080000000001,22.095,10.7417,3.11751,24.8011,13.8889
X2057,30.0188,41.413999999999994,14.749,67.5055,130.14700000000002,35.226,33.6235,139.737,82.6301,119.728,63.4196,29.7179,66.4921,64.8663,72.1218,68.9378,43.5004
X2058,0.0,1.36513,0.62064,7.199260000000001,34.2139,1.95275,1.9393099999999999,29.8554,4.4675400000000005,29.7129,2.51228,1.74511,0.727485,3.19732,8.456539999999999,1.3236299999999999,1.70907
X2059,1.56564,1.06875,0.389777,19.5611,11.9605,9.403739999999999,4.21469,24.6096,14.1675,15.3272,4.63619,0.0,1.0072,9.59125,5.1178300000000005,8.85068,4.7049900000000004
X2060,0.0,0.35285,0.0,0.0,0.46408900000000003,0.0,2.29521,0.0,6.272130000000001,1.03693,0.0,0.0,0.663196,1.05599,0.262731,0.0827127,1.1920600000000001
X2061,0.0,0.22659400000000002,0.0,0.0,0.287973,0.0,2.30579,0.0,6.19897,0.885597,0.0,0.0,0.72815,0.869207,0.343013,0.18725799999999998,1.1260299999999999
X2062,0.0,0.0,0.0,0.0,60.0484,0.0,0.0,7.073510000000001,0.0,0.372742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2063,0.9477760000000001,0.0,0.560751,0.0,0.0,0.0,0.0,0.770061,0.0,0.0,0.0,0.0,0.0,0.559625,0.0,0.0,0.0
X2064,14.7394,21.2002,7.8166199999999995,27.8445,13.9218,14.6385,14.0119,47.6298,34.5831,43.1923,40.6026,19.6814,48.6929,29.0177,25.1697,44.6389,24.2884
X2065,91.8806,132.234,91.0581,156.335,83.2209,83.4409,136.503,117.439,99.3101,156.64,134.89,138.251,109.12700000000001,99.8671,153.363,114.336,116.601
X2066,0.0,0.0,0.0,0.0,9.18567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2067,0.0,0.0,0.0,10.6786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437904
X2068,0.0,0.0,0.0,2.2997799999999997,0.0,0.0,0.0,0.970519,0.0,0.0,0.0,0.0,0.0,2.5766400000000003,8.827589999999999,0.0,1.08866
X2069,26.6724,46.2646,32.8951,32.8092,6.708880000000001,15.5753,50.8578,24.1313,13.7159,42.3913,33.117,31.695,14.1126,26.1214,50.961999999999996,20.4449,29.6482
X2070,19.8103,36.3258,19.0567,28.3148,19.959,40.5521,36.1273,37.2966,46.4689,58.2098,48.8724,67.5767,64.4902,26.3546,6.695930000000001,44.77,40.2782
X2071,128.634,132.319,101.009,229.886,116.77799999999999,138.54399999999998,161.08100000000002,172.088,150.82,191.455,193.93200000000002,195.886,144.972,203.575,215.918,161.034,157.539
X2072,0.0,0.0,0.0,0.0,10.1254,0.0,0.0,1.04928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2073,64.215,43.9252,40.2031,136.192,71.2069,96.4623,70.0362,99.0688,87.4612,110.363,107.353,128.255,93.132,124.021,109.555,112.98100000000001,84.539
X2074,0.0,0.0,0.0,0.0,1.71385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2075,0.0,0.0,0.0,0.0,3.25632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2076,0.0,0.0,0.0,0.0,3.24405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2077,0.6248670000000001,0.0,0.0,6.091559999999999,13.4357,0.0,0.0,5.78639,0.0,0.641256,1.65713,0.5725319999999999,0.0,5.28493,15.4762,1.02722,2.0226900000000003
X2078,0.0,0.0,0.0,0.0,5.8506599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2079,0.0,0.0,0.0,0.955091,0.42036,0.0,0.0,0.8509709999999999,0.0,0.0,0.403074,0.0,0.0,1.754,7.170030000000001,0.0,0.81134
X2080,0.331421,0.0,0.0,0.0,1.4547299999999999,0.0,0.0,0.247126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2081,60.0185,81.212,55.5078,74.8431,41.6383,32.8452,83.2063,65.3614,43.9729,86.6163,69.4177,63.7404,36.4775,59.184,97.4814,48.3974,63.6235
X2082,0.0,0.0,0.0,0.0,8.60791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2083,3.4967300000000003,0.0,0.0,4.57592,2.51459,0.0,0.0,0.0,0.0,1.6159999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2084,1.29787,0.0,0.0,2.88693,14.1019,0.0,0.9002540000000001,2.67944,2.63928,1.05001,0.0,0.0,0.0,0.906084,0.0,0.0,0.0
X2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2086,0.0,0.0,0.0,0.0,7.69901,0.0,0.0,1.11985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2087,1.28757,0.0,0.0,1.10371,1.0755,0.0,0.8952540000000001,0.0,0.0,1.04449,0.0,0.0,0.0,0.9032540000000001,0.0,0.0,0.0
X2088,1.14171,0.0,0.747218,24.6986,68.4958,9.8468,2.59747,23.7548,0.0,11.202,2.46455,4.51497,0.9937290000000001,7.706510000000001,8.38438,8.30987,3.3317300000000003
X2089,0.0,0.0,0.0,0.0,9.41872,0.0,0.0,1.07199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2090,1.13795,0.0,0.7441479999999999,23.5053,13.9809,9.50358,2.5733900000000003,14.1898,0.0,8.78686,2.4363599999999996,4.475140000000001,0.9907540000000001,7.58555,8.13808,8.14504,3.2903
X2091,0.0,0.0,0.0,0.0,19.4278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2092,0.0,0.0,0.0,1.03149,0.0,0.0,0.0,1.32877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2093,0.0,0.0,0.0,0.975621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2094,0.0,0.0,0.0,0.80948,10.0144,2.46874,0.0,2.30025,0.0,0.9596610000000001,0.0,0.0,0.0,0.0,4.7912300000000005,0.0,0.0
X2095,62.178999999999995,32.8149,34.0391,36.0894,47.8787,16.1534,35.2312,29.1678,27.3982,41.2821,21.9098,48.7292,24.784000000000002,50.3405,58.4317,35.7848,31.0891
X2096,0.0,0.0,0.0,0.0,18.3574,0.0,0.0,1.97836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2097,16.5637,15.1575,10.8011,21.903000000000002,8.857289999999999,11.5705,15.0783,20.3324,14.9872,25.4433,16.1532,33.0387,20.1309,37.4283,33.1391,26.3954,19.3038
X2098,62.178999999999995,32.8149,34.0391,36.0894,47.8787,16.1534,35.2312,29.1678,27.3982,41.2821,21.9098,48.7292,24.784000000000002,50.3405,58.4317,35.7848,31.0891
X2099,0.0,0.0,0.0,0.0,18.3574,0.0,0.0,1.97836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2100,16.5637,15.1575,10.8011,21.903000000000002,8.857289999999999,11.5705,15.0783,20.3324,14.9872,25.4433,16.1532,33.0387,20.1309,37.4283,33.1391,26.3954,19.3038
X2101,7.52573,3.20403,2.18201,3.5903,34.3719,4.57313,2.93838,16.4919,8.50221,5.64832,4.4063300000000005,4.03745,5.582000000000001,4.954330000000001,3.29472,4.62686,3.5321300000000004
X2102,0.0,0.0,0.0,0.0,9.73738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2103,4.07811,0.692919,1.22791,2.2676,1.49389,1.08181,1.57244,0.0,1.69045,3.1036,0.0,2.64109,0.0,3.5976800000000004,3.17708,2.39043,0.522504
X2104,0.0,0.835842,0.29556,0.0,1.7799200000000002,0.31049899999999997,0.0,0.0,0.0,0.289272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2105,0.0,0.835842,0.29556,0.0,1.7799200000000002,0.31049899999999997,0.0,0.0,0.0,0.289272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2106,0.0,0.0,0.699853,0.0,0.0,0.0,0.0,0.0,0.0,0.527011,0.0,0.812467,0.0,0.0,0.8069069999999999,0.0,0.0
X2107,0.0,0.0,0.668533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098920000000001,0.0,0.0,0.654608,0.0,0.0
X2108,0.0,0.0,0.0,0.0,7.46554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2109,0.0,0.0,0.0,0.0,6.29764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2110,0.0,0.0,0.0,0.0,0.150477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2111,0.940333,0.0,0.0,0.0,0.0,0.681552,0.0,3.2704400000000002,0.0,2.9070400000000003,0.0,1.46001,0.0,0.0,3.88895,0.0,0.0
X2112,0.765502,0.0,0.0,0.0,0.0,0.0,0.0,1.6514900000000001,0.0,2.34918,0.0,1.31013,0.0,0.0,3.57744,0.0,0.0
X2113,1.84067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2114,1.80056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2115,65.3703,41.6834,47.0012,74.8283,71.3251,40.8881,33.9696,61.6731,24.0514,72.5885,37.2681,72.5587,34.1236,74.6725,100.428,86.4956,27.7759
X2116,32.6128,27.0292,23.5774,57.6165,52.287,34.9481,24.4699,42.2576,16.847,52.5459,19.8656,45.7924,21.73,56.6391,67.2104,67.092,18.8349
X2117,184.567,173.419,97.6265,221.155,164.175,133.21,146.578,198.417,153.639,190.55700000000002,168.25099999999998,186.595,157.284,180.715,146.02100000000002,187.422,172.976
X2118,0.0,0.0,0.0,0.0,14.7546,0.0,0.0,1.4896200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2119,3.11872,1.73489,0.5759529999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2120,83.1728,91.4506,53.2031,107.055,103.338,102.664,86.3876,97.8407,68.5613,121.109,80.4474,147.139,98.8642,139.681,110.35799999999999,148.764,85.2188
X2121,3.1570099999999996,0.120303,0.0,0.0,24.7675,0.0,2.1028,8.80361,3.37036,0.0,0.0,3.26606,0.0,0.0,0.0,0.0,0.0
X2122,0.0,0.0,0.0,0.0,8.56746,0.0,0.0,0.903919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2123,3.12135,0.12024000000000001,0.0,0.0,0.0,0.0,2.08583,0.0,3.34237,0.0,0.0,3.24934,0.0,0.0,0.0,0.0,0.0
X2124,137.174,61.6651,75.0926,86.7796,40.9211,46.1758,64.8477,67.28399999999999,52.7834,96.6875,49.3692,82.7854,49.8396,124.18799999999999,131.627,96.6204,54.6464
X2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04916,0.0,0.0
X2126,0.0,0.0,0.0,0.0,10.7366,0.0,0.0,0.694889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2127,0.0,0.0,0.0,2.96962,0.0,0.0,0.0,0.0,0.430584,0.800711,0.0,1.39762,0.0,1.96724,4.686,2.91862,1.19285
X2128,0.0,0.915351,0.0,0.0,0.0,0.0,1.6617,0.630727,0.0,2.15972,1.2257799999999999,0.0,0.0,0.0,1.1648399999999999,0.0,0.782818
X2129,1.4636200000000001,1.46161,1.01558,0.0,0.0,0.0,0.785844,1.09722,0.5112220000000001,0.293698,0.0,0.0,0.0,0.591827,0.0,0.0,0.0
X2130,0.0,0.0,0.0,0.0,0.0,1.2211100000000001,0.0,1.18789,0.0,1.39091,0.0,0.0,0.0,0.0,0.314709,0.0,0.0
X2131,111.81700000000001,36.8048,55.6856,64.0485,19.0015,27.5679,42.4398,44.0581,33.1452,67.69,30.8468,61.9044,31.9215,100.52,93.6067,75.0254,36.5923
X2132,0.0,0.308383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2133,0.0,0.308383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2134,1.3806200000000002,0.0,0.9039440000000001,29.1544,76.8032,11.7384,3.1372299999999997,28.055999999999997,0.0,13.4457,2.97456,5.44064,1.20184,9.243139999999999,10.0603,9.95265,4.015630000000001
X2135,1.3734,0.0,0.897911,26.7589,15.6131,11.0557,3.08967,16.441,0.0,10.374,2.9133,5.36076,1.19561,9.00809,9.6252,9.6114,3.9268400000000003
X2136,0.0,0.0,0.0,8.79646,32.6228,7.50133,0.0,19.0426,0.0,7.5511800000000004,0.0,0.0,0.0,5.535880000000001,12.9426,13.3392,0.0
X2137,0.0,0.0,0.0,6.23632,4.96692,6.137490000000001,0.0,3.5741199999999997,0.0,5.5738199999999996,0.0,0.0,0.0,4.36716,7.5152399999999995,10.2634,0.0
X2138,140.05100000000002,123.7,82.3197,179.33,139.076,108.272,154.931,181.36,210.08599999999998,181.28799999999998,167.91,172.575,149.19299999999998,148.661,139.87,133.233,155.858
X2139,0.571811,1.9256099999999998,0.863353,10.3656,39.6461,5.3528199999999995,3.3168699999999998,31.0571,5.84344,34.2549,2.72816,2.79429,0.0,5.11291,11.1461,5.88505,2.727
X2140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44195500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2141,0.8579389999999999,0.644383,0.0,14.705,7.48807,6.988239999999999,2.8696099999999998,16.8584,9.58479,9.835930000000001,3.18445,0.0,0.0,6.37285,3.19706,6.46283,3.4951199999999996
X2142,0.0,0.0,0.0,0.0,0.0,0.0,2.80766,0.0,6.17705,0.0,0.0,0.0,0.0,0.801029,0.0,0.0,1.11209
X2143,0.0,0.0,0.0,0.0,0.0,0.0,2.70565,0.0,7.31146,0.0,0.0,0.0,0.0,0.946428,0.0,0.0,1.2292399999999999
X2144,0.0,0.0,0.0,0.0,10.1804,0.0,0.0,1.6307399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2145,23.9192,39.98,28.5196,25.9826,4.83349,12.8234,42.6122,21.8526,11.3117,35.805,28.8386,26.8328,11.3717,19.8746,42.7359,18.3341,24.4991
X2146,0.783461,1.1065399999999999,0.0,8.41496,0.398395,1.12723,3.3075900000000003,4.506069999999999,4.61048,2.20886,1.58299,0.661304,2.46696,1.4396200000000001,1.0837,2.0992900000000003,1.4547299999999999
X2147,92.09100000000001,58.6623,40.5359,79.8766,34.681,59.4823,69.0856,70.8305,100.36,79.3618,82.6799,88.7164,85.3746,81.4382,44.0052,73.3724,87.52799999999999
X2148,1.03735,0.0,0.0,2.30975,28.9415,0.0,0.719155,10.2226,2.1237,1.2705,0.0,0.0,0.0,0.7226060000000001,0.0,0.0,0.0
X2149,0.0,0.0,0.0,0.858986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5417350000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2151,0.0,0.0,0.0,0.0,6.8985899999999996,0.0,0.0,0.9884200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2152,1.03318,0.0,0.0,0.880604,4.36039,0.0,0.716775,2.12498,0.0,1.26555,0.0,0.0,0.0,0.720951,0.0,0.0,0.0
X2153,0.0,1.63887,1.42667,0.0,2.46867,0.0,0.0,1.59702,0.0,1.05625,0.0,0.0,0.0,2.50999,4.00889,3.5935099999999998,0.0
X2154,0.0,1.60002,0.0,0.0,1.75627,0.0,0.0,1.36741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2155,52.8035,72.445,53.013999999999996,115.853,138.002,79.4303,60.385,89.2756,50.4836,105.19200000000001,28.5139,64.9634,38.3395,105.00200000000001,73.8734,123.945,46.8007
X2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593546,0.0,0.0,0.0,0.855618,1.9092799999999999,0.645621,0.0
X2157,0.6499020000000001,2.81908,1.95849,17.5492,45.1047,16.7979,6.04941,33.5062,8.17613,45.7036,4.10417,4.76018,1.3003200000000001,10.6244,12.5538,16.0018,5.6140099999999995
X2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2159,0.0,0.0,0.0,0.0,8.91243,0.0,0.0,1.7347700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2160,46.7827,65.3266,49.0808,81.1229,75.5511,58.5779,47.6726,43.4827,27.914,55.4317,20.2265,54.9367,29.0574,88.7502,55.1267,98.2461,35.9052
X2161,159.55700000000002,158.69799999999998,111.87299999999999,161.934,100.448,65.9291,153.66899999999998,171.692,215.174,160.917,183.024,142.464,138.36,156.399,170.53,115.10799999999999,154.503
X2162,0.71081,1.5029299999999999,0.988483,10.5961,36.9253,4.7272,2.25338,30.2271,6.45648,33.4674,3.2380400000000003,2.52469,0.0,4.82344,10.0809,4.26115,1.33675
X2163,1.2317,0.40968999999999994,0.0,18.5645,9.317839999999999,7.6804,3.3938,16.453,11.579,11.4859,3.92605,0.0,0.0,5.42466,4.21761,6.940110000000001,4.32803
X2164,0.0,0.0,0.0,0.0,0.0,0.0,2.14417,0.0,4.123880000000001,0.821807,0.132797,0.0,0.557067,0.598611,0.0,0.0,0.793087
X2165,0.0,0.0,0.0,0.0,0.0,0.0,0.4233,0.0,3.4738300000000004,0.52473,0.193929,0.0,0.369998,0.49076000000000003,0.0,0.0,0.646546
X2166,0.409167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2167,0.0,0.0,0.0,0.0,3.03512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2168,23.6602,42.7569,30.2089,27.1802,6.335380000000001,12.8726,46.044,20.7721,11.7092,34.9918,29.3437,24.2159,12.1936,21.309,42.4137,18.1378,24.4222
X2169,0.0,1.00752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948536,0.0,5.18996,0.0,0.0,0.0,0.705902
X2170,1.50559,0.814805,0.626867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2171,1.00672,1.37421,4.21114,2.32291,1.0361200000000002,2.02312,2.8420900000000002,0.0,0.0,1.67927,5.09056,6.09135,0.0,9.63729,7.35654,3.04888,2.49448
X2172,2.22935,7.29095,1.32328,6.7115100000000005,2.5697400000000004,0.0,7.64911,1.04189,18.035999999999998,0.949743,22.2527,2.2925,22.6646,3.9189199999999995,1.84519,0.818909,10.2725
X2173,1.34874,1.24092,0.0,9.14635,0.9675440000000001,1.06136,3.25515,5.2434199999999995,6.6895,2.34528,2.17749,0.8090609999999999,2.5345400000000002,1.8791200000000001,1.2655299999999998,2.07646,2.31268
X2174,99.6037,73.6615,58.6273,57.6043,16.1421,25.8284,59.5934,68.109,97.0061,61.0409,84.5101,78.1353,59.8375,86.539,74.9213,65.1628,77.4511
X2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708858
X2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671384
X2177,14.0802,5.874140000000001,6.7755399999999995,6.1435900000000006,55.5065,2.0234799999999997,3.01573,14.5349,2.59841,11.8202,0.609513,5.6460300000000005,3.55905,14.4186,14.9882,11.4955,2.22857
X2178,0.0,0.0,0.0,0.0,24.4677,0.0,0.0,3.2221599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2179,13.6532,5.812869999999999,6.54518,4.99418,4.23729,2.0165900000000003,2.99412,7.235460000000001,2.5864599999999998,11.5713,0.608721,5.60997,3.5358099999999997,13.8677,13.8849,11.2583,2.2194700000000003
X2180,84.2901,103.67,77.5975,151.93200000000002,125.976,91.6571,127.258,157.651,108.92399999999999,171.975,98.3788,109.324,48.751000000000005,144.659,165.362,117.556,100.92200000000001
X2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756916,0.0,0.0,0.0,0.584763,1.47691,0.0,0.0
X2182,0.0,0.0,0.0,1.24729,5.48088,2.4925900000000003,0.0,3.5598300000000003,1.50315,3.9816,3.11137,1.9905,0.0,1.36366,1.3839700000000001,5.24608,1.14745
X2183,0.617115,1.7357,1.19926,10.4002,32.8605,6.16427,3.83362,23.712,5.37625,26.4435,2.17234,2.5141299999999998,0.8840620000000001,3.96666,8.519810000000001,6.09502,2.53435
X2184,0.411058,0.171959,0.0,12.6891,5.370480000000001,5.20924,2.52114,12.4043,8.21653,7.51088,2.39092,0.0,0.167849,4.08955,2.75274,5.3542,2.50734
X2185,0.0,0.173689,0.0,0.0,0.48468900000000004,0.0711204,2.6972,0.13517300000000002,7.13167,1.07795,0.146252,0.0,0.292364,0.8182659999999999,0.311684,0.0,1.31237
X2186,0.0,0.10619100000000001,0.0,0.17098,0.266777,0.0,2.27248,0.174869,5.76556,1.06942,0.108981,0.0,0.3212,0.793918,0.45323599999999997,0.228448,1.0859
X2187,0.0,0.0,0.0,0.0,14.6107,0.0,0.0,1.28046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2188,0.0,0.0,0.0,2.16946,0.0,0.0,0.0,0.549998,0.312533,0.0,0.26786,0.0,0.70719,2.1764200000000002,7.18987,0.0,1.20076
X2189,23.7029,40.2909,29.19,26.5305,5.843719999999999,15.15,41.8708,19.5004,12.1622,38.2395,29.2538,25.1883,10.1887,22.9572,43.1579,17.2603,25.2793
X2190,0.749911,0.40960100000000005,0.400506,6.01842,0.806335,0.0,2.28763,3.61205,4.43465,1.9154900000000001,1.26014,0.7135060000000001,2.53119,1.52211,0.380846,1.83265,1.59471
X2191,35.8538,30.2809,20.4655,54.0654,49.8932,49.5494,41.1402,51.6884,24.2782,63.6049,27.9411,50.327,17.7776,63.8974,45.8808,76.6162,48.5648
X2192,8.794319999999999,1.2987,1.2253100000000001,8.427810000000001,51.9504,5.60612,2.5937,19.7347,0.0,11.4049,2.93264,0.0,3.69438,3.3531699999999995,4.2602,0.5983189999999999,0.0
X2193,0.0,0.0,0.0,0.0,15.4871,0.0,0.0,1.4283299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2194,8.7047,0.752432,1.22301,3.1751,8.83136,0.0,2.50034,9.34932,0.0,3.4915300000000005,0.0,0.0,0.0,1.00434,2.98272,0.0,0.0
X2195,17.4767,2.87405,2.70245,17.4027,68.7854,11.5739,5.675330000000001,36.1183,0.0,23.2358,6.33639,0.0,7.568230000000001,7.30739,9.2475,1.33735,0.0
X2196,0.0,0.0,0.0,0.0,13.3533,0.0,0.0,1.7030599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2197,14.8994,1.6422700000000001,2.5301099999999996,6.48971,14.5836,0.0,5.12104,15.9861,0.0,7.19268,0.0,0.0,0.0,2.21537,6.12319,0.0,0.0
X2198,0.0,0.0,0.0,6.22268,39.453,0.0,0.0,17.493,0.0,5.9869900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2199,0.0,0.0,0.0,0.0,14.2859,0.0,0.0,1.08138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2200,0.0,0.0,0.0,1.973,5.33748,0.0,0.0,2.99931,0.0,1.56931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2201,38.4299,47.4831,41.1029,37.1088,72.7553,22.1737,47.5543,60.9313,44.038999999999994,44.5219,65.0991,46.6895,37.3628,37.5902,26.3772,50.9902,52.1857
X2202,0.0,0.0,0.0,0.0,16.323,0.0,0.0,0.9299559999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2203,18.3646,25.8581,18.4546,12.0113,18.1063,12.482000000000001,16.8759,30.8231,7.474310000000001,21.6827,7.74857,14.6219,7.31411,19.8789,19.9213,35.6057,17.7301
