Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
Taxonomy	Control_327	Control_328	Control_330	DSS_334	DSS_339	DSS_treatedp	D_Control	D_DSS	D_RCE	D_RCE_plus_DSS	RCE_318	RCE_319	RCE_322	RCE_plus_DSS_301	RCE_plus_DSS_305	RCE_plus_DSS_313	Start
d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae	0.005191463	0.001739953	0.002192087	0.00489711	0.002039652	0.00223754	0.002062228	0.00324389	0.002519618	0.004049669	0.003332406	0.00387154	0.004070455	0.00475233	0.005612269	0.003976602	0.003675179
d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae	0.00576285	0.00432996	0.004818969	0.005055936	0.003373271	0.002736991	0.003430622	0.004375872	0.004057231	0.003594235	0.003947314	0.005182217	0.005922878	0.005380392	0.005955377	0.006528063	0.005210588
d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae	0.00527309	0.003081444	0.003568936	0.006194183	0.001867066	0.002017782	0.003218617	0.003480423	0.00301062	0.002818766	0.004026657	0.004456304	0.005703512	0.004542977	0.006837655	0.00393063	0.00423054
d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Natrialbales|f__Natrialbaceae	0.009697261	0.005432373	0.006684961	0.010561876	0.005773784	0.005573872	0.006205956	0.009275497	0.006421795	0.007496196	0.007993806	0.009336057	0.00923774	0.011305103	0.010685368	0.011148277	0.008902101
d__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.032569084	0.013680548	0.047519381	0.021017868	0.00851947	0.011767063	0.029642113	0.016337716	0.012132929	0.011324302	0.026698917	0.018611621	0.017354277	0.016832042	0.014851682	0.022779263	0.023913168
d__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae	0.012897031	0.004144011	0.014402557	0.006803013	0.001867066	0.004435124	0.007593623	0.005153054	0.002416249	0.003877343	0.006982183	0.006533224	0.00348548	0.006741191	0.009582521	0.007746329	0.006893003
d__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae	0.007183156	0.003227547	0.010797389	0.001852961	0.001302239	0.002756969	0.006205956	0.002111907	0.006628533	0.002277169	0.007339227	0.005404024	0.005216033	0.003475272	0.004803514	0.0046432	0.007546369
d__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae	0.013256188	0.009151357	0.014366325	0.017047238	0.00936671	0.009949062	0.010060587	0.013887903	0.006977403	0.008997897	0.010017053	0.01161462	0.007629057	0.017669457	0.014851682	0.018044119	0.010290503
d__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae	0.003183444	0.001102413	0.003768216	0.001852961	0.001051205	0.001298572	0.002274232	0.001030611	0.000994926	0.001674027	0.002261275	0.001754292	0.001779301	0.00362182	0.00485253	0.002988198	0.001829423
d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Sulfolobales|f__Sulfolobaceae	0.018970063	0.008620074	0.032700146	0.0094501	0.004722579	0.008290885	0.017596391	0.007788715	0.005762818	0.006166821	0.017713323	0.009900657	0.007677805	0.010216463	0.008332627	0.013308974	0.013263314
d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Thermoproteales|f__Thermoproteaceae	0.001910067	0.000836771	0.002337019	0.001111776	0.000627585	0.000998902	0.001349121	0.000743391	0.000633135	0.000849323	0.001348831	0.001189692	0.001438065	0.001988861	0.00139694	0.001930836	0.001453738
d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae	0.001534583	0.000903182	0.001884108	0.001482369	0.001098274	0.000978924	0.001329848	0.001368516	0.001705587	0.001218593	0.002003411	0.001592977	0.001706179	0.002198214	0.001543987	0.002528475	0.002433786
d__Archaea|p__Thaumarchaeota|o__Nitrosopumilales|f__Nitrosopumilaceae|g__Nitrosopumilus	0.005175138	0.002523596	0.009493006	0.00243532	0.00171017	0.00315653	0.004876108	0.002213279	0.001485928	0.001858663	0.004839923	0.002863326	0.002803008	0.002261021	0.002107664	0.003447921	0.004148869
d__Archaea|p__Thaumarchaeota|o__Nitrosopumilales|f__Nitrosopumilaceae|g__Nitrosarchaeum	0.001240727	0.000836771	0.002880511	0.001402956	0.001004136	0.000938968	0.001946589	0.000692706	0.000400555	0.000787778	0.001229816	0.000846899	0.000438732	0.001884184	0.001127355	0.002206669	0.000931045
d__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaeraceae	0.004391521	0.001779799	0.007536433	0.002673558	0.001145343	0.00203776	0.00433646	0.002331546	0.001653903	0.002006371	0.004125836	0.002863326	0.002193659	0.003600885	0.003186004	0.003172087	0.003936526
d__Archaea|p__Candidatus Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Candidatus Methanomethylophilaceae	0.001697837	0.002576725	0.002445717	0.004023572	0.003326202	0.002876837	0.002447691	0.002213279	0.001214585	0.002806457	0.001368667	0.001693799	0.002096163	0.004061463	0.001127355	0.004183477	0.001927427
d__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae	0.015460111	0.00375883	0.008931397	0.003441213	0.002745686	0.003136552	0.005916859	0.003733852	0.003152753	0.004234304	0.00531598	0.005565339	0.005069789	0.005987517	0.007180764	0.005976396	0.006157967
d__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Myoviridae	0.01012172	0.005166731	0.014964167	0.007464784	0.003043789	0.006153235	0.008210364	0.006977742	0.003617913	0.004652811	0.006387111	0.007238973	0.005021041	0.007055222	0.008063042	0.007355564	0.00620697
d__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Herelleviridae	0.004783329	0.001540722	0.003387771	0.003626509	0.002039652	0.002717013	0.002486237	0.005896446	0.00231288	0.002252551	0.00238029	0.002560862	0.001535561	0.003475272	0.002499788	0.00333299	0.003021814
d__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Podoviridae	0.002693684	0.001713389	0.003333422	0.001800019	0.000972757	0.00131855	0.002524783	0.001368516	0.001434244	0.001120121	0.002400126	0.000947721	0.001291821	0.001214252	0.001200879	0.001632016	0.002319447
d__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae	0.001942717	0.001075849	0.004130545	0.000370592	0.000203965	0.000479473	0.002736788	0.0003548	0.000710661	0.000689305	0.001844725	0.001613142	0.001340569	0.000983963	0.000833263	0.001287224	0.001470072
d__Viruses|k__Pararnavirae|p__Artverviricota|c__Revtraviricetes|o__Ortervirales	0.021076034	0.044216063	0.044149726	0.000158825	0.041483386	0.071601282	0.006552873	0.015628115	0.002377486	0.027227561	0.004145671	0.015465995	0.005532895	0.011346974	0.003333051	0.000965418	0.006778664
d__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Megaviricetes|o__Imitervirales	0.005681224	0.002882213	0.014420674	0.000688243	0.000502068	0.001258616	0.00977149	0.000895449	0.002390407	0.001329375	0.007200377	0.00387154	0.003534228	0.001193316	0.001274402	0.003493893	0.005128917
d__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales	0.004897607	0.002762674	0.011540162	0.000741184	0.000376551	0.000819099	0.008788559	0.000794077	0.002106142	0.001403229	0.007121034	0.004476468	0.003753594	0.001842313	0.001985126	0.003241046	0.004426549
d__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales	0.004244592	0.002629853	0.006268283	0.002038257	0.000706033	0.001658177	0.004182275	0.000912344	0.001666824	0.001243211	0.003352241	0.00221807	0.001511187	0.001339864	0.001494971	0.002114725	0.002842139
