Treatment_Group	Control	Control	Control	DSS	DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS
Taxa	Control_328	Control_330	Control_327	DSS_334	DSS_339	RCE_322	RCE_318	RCE_319	RCE_plus_DSS_305	RCE_plus_DSS_313	RCE_plus_DSS_301
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Skermanella	1.678071905	1.850544456	1.889375543	2.157172017	2.33506959	1.806901487	1.813964053	2.200527309	2.293649856	2.440587603	2.166789543
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Rhodospirillum	1.441837559	1.42571168	1.776728128	1.542171102	1.780698374	2.268656485	2.093500495	1.982562467	1.609786231	1.825307348	1.869085777
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Hypericibacter	1.827819025	1.513549818	1.77203402	1.220033228	1.932514682	2.113033959	1.54484973	1.818259378	1.531628384	1.541596033	1.521128511
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Nitrospirillum	1.751320887	1.450202777	1.7144801	1.864266998	1.100187454	2.263378166	1.813964053	1.632810431	1.597050436	1.973081387	1.218164346
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Pararhodospirillum	1.115477217	1.030367889	1.654534416	1.04007294	1.156107448	0.924094032	1.145357669	1.202855906	1.456062597	1.047968033	1.442509801
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Ferrovibrio	1.222392421	1.42571168	1.498468844	0.961294327	1.056777448	1.693735301	1.442700514	1.890260985	1.628681568	1.284909686	1.700754619
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Niveispirillum	0.913288367	0.89419031	1.189049601	0.486124829	0.817664436	0.526015918	0.634415012	0.917966605	1.524920003	0.943081763	1.184051814
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Indioceanicola	1.432959407	1.019498031	1.167764457	0.789524411	0.782564905	1.436692308	1.384546584	1.304234542	1.398508008	0.991704516	1.084008621
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Tistrella	1.485426827	1.154792886	1.124228247	1.849760649	1.883663052	1.536337397	1.49074648	1.405989553	1.531628384	1.548113165	1.553553511
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Haematospirillum	1.396890153	1.019498031	1.101957348	1.728139068	2.468045741	1.482840335	1.242101599	1.467806428	0.984837502	1.84131552	1.980603355
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Magnetospira	1.252980741	0.952500733	1.079337255	1.150718976	0.746590094	1.203040575	1.232713971	1.311745623	1.227260326	1.093234187	0.886037687
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Candidatus Endolissoclinum	1.10433666	1.892850829	0.993223635	0.947735956	0.934194886	0.924094032	1.521910609	1.234814838	1.551568372	1.447123	1.30959938
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Terasakiellaceae|g__Terasakiella	1.341036918	1.269333691	1.001268035	1.759519101	1.39561694	1.123704937	1.10476743	1.003937225	1.6778917	1.37564184	1.869085777
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia	3.061776198	3.852574667	3.479121145	3.115617682	3.39087606	2.71002609	3.536208209	3.486629829	3.501743796	3.405360768	3.203061641
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Ehrlichia	2.450661409	3.14313531	2.587075274	2.449453203	2.0404531	2.242069627	3.166359537	2.582232332	2.930855651	2.621419444	2.316005314
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Anaplasma	1.10433666	1.625312611	1.131576131	1.162505092	0.728260601	0.692361212	0.894640125	1.15354955	1.353783332	1.277084668	1.558887527
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Neorickettsia	1.568842835	1.450202777	1.131576131	1.638149495	1.987493112	0.855593388	0.808799212	0.867894426	0.542024921	1.561059768	1.156168875
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia	3.268035087	4.442517584	3.357491687	3.103440579	2.589792929	2.613763946	3.547610253	3.072463636	3.158112147	2.987850465	2.840964044
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Orientia	1.126532406	2.077114579	1.591989528	0.789524411	0.671832014	2.170559572	2.497891787	1.968375445	1.967333442	1.488371201	1.37153484
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Candidatus Phycorickettsia	0.722466024	1.482223956	0.822130482	0.711443358	0.728260601	0.738741687	1.466923497	1.281463782	1.218971763	1.038741839	1.177131437
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Candidatus Deianiraeaceae|g__Candidatus Deianiraea	1.476813697	1.702097671	1.056356844	0.774242615	0.690887832	1.169572342	1.709555471	1.769999905	1.641142358	1.162829644	1.054102642
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Candidatus Midichloriaceae|g__Candidatus Fokinia	0.722466024	1.144824319	0.575068959	1.231268615	0.690887832	0.628105892	1.213753446	1.226891231	1.383753303	1.020110534	1.482354624
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas	3.606837	3.175321699	3.687904541	3.657599738	3.927241352	3.946044947	3.870226803	3.694832514	3.851901067	3.738775671	3.828904293
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter	3.485426827	2.843705022	3.319391893	3.492327724	3.294502011	3.880328268	3.766705078	3.674585373	3.278656245	3.671720483	3.455561872
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Phenylobacterium	1.693022247	1.466302205	1.699725572	1.514847723	2.025519008	1.977773502	1.574878653	1.764536717	1.456062597	1.713790888	1.695920995
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis	1.887525271	1.528961315	1.498468844	1.835106955	1.924486755	1.984204785	1.832726526	1.791648097	1.713728143	1.433107297	1.757529114
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Candidatus Pelagibacter	2.783107376	3.857160843	2.885377959	3.121667906	2.639681896	2.580194307	3.583133469	3.306627309	3.411883074	3.120580386	2.877710422
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Maricaulales|f__Maricaulaceae|g__Hyphobacterium	1.906890596	1.945483093	1.80916606	2.831763426	2.716080806	2.27915554	2.05673271	1.949239755	2.447010316	2.361391703	2.442593484
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Maricaulales|f__Maricaulaceae|g__Glycocaulis	1.350497247	1.114498557	1.071717718	1.208709655	1.085862095	1.732452103	1.367491337	1.049573987	1.427572292	1.110950319	1.197793768
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Maricaulales|f__Maricaulaceae|g__Marinicauda	1.058893689	0.906042461	0.94399188	0.504762874	0.885401089	0.869556188	0.997995511	1.242695165	1.133356732	0.718825468	0.868961243
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Maricaulales|f__Maricaulaceae|g__Maricaulis	1.424026283	0.963885247	0.70880272	2.02137993	1.620976421	0.783677426	1.052369001	0.947196414	0.728745684	1.292692491	0.886037687
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomonadales|f__Hyphomonadaceae|g__Hyphomonas	2.058893689	1.466302205	2.110007094	2.168905746	1.824496742	2.040831503	2.05673271	2.163646174	2.076876225	1.851889798	1.948450234
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomonadales|f__Hyphomonadaceae|g__Hirschia	0.821029859	0.833423482	0.737980112	1.458597736	1.600967848	0.611584727	0.648603569	1.049573987	1.634925416	1.330988922	1.766778051
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Holosporaceae|g__Candidatus Cytomitobacter	1.40599236	1.50578189	1.174894455	1.339057311	1.372197952	1.278239917	1.552415761	1.736906082	1.986991737	1.488371201	1.39558322
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Holosporaceae|s__endosymbiont of Acanthamoeba sp. UWC8	1.273018494	1.566784822	0.918731316	1.982014619	1.430047698	0.611584727	1.384546584	1.250532681	1.159578896	1.204681365	1.448269737
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Caedimonadaceae|g__Candidatus Nucleicultrix	1.350497247	1.213199717	1.001268035	0.428720926	0.746590094	1.064240717	1.552415761	1.370466696	1.291908379	0.913101567	1.315913955
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Emcibacterales|f__Emcibacteraceae|g__Paremcibacter	1.476813697	1.442085186	1.446389109	1.551165097	1.956333863	2.340594223	2.193664941	1.963615265	1.799608097	1.382951452	1.825492689
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Emcibacterales|f__Emcibacteraceae|g__Luteithermobacter	0.861293729	1.093921348	1.373889365	1.339057311	1.850151411	0.453707893	0.690350727	0.908090235	1.176799245	1.368295004	1.149113117
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Magnetococcales|f__Magnetococcaceae|g__Magnetococcus	0.821029859	1.144824319	1.001268035	1.439349583	1.261837011	0.707987631	1.223264857	1.289094039	1.864811262	1.093234187	1.465412838
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Kordiimonadales|f__Kordiimonadaceae|g__Kordiimonas	0.693022247	1.551774204	0.993223635	0.849082542	1.223090746	1.027348998	1.04165701	1.128249706	1.142150516	1.154311611	1.163190293
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Parvularculales|f__Parvularculaceae|g__Parvularcula	1.415037499	0.689980566	0.813019192	0.906279129	1.236122133	0.963685678	0.975659039	0.975845752	1.032912877	1.162829644	1.076590044
d__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio	2.807354922	3.04471246	2.973883328	2.794376808	2.50619864	2.706140826	2.778335501	2.848071293	3.040747665	2.593336599	2.873435584
d__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bacteriovoracales|f__Halobacteriovoraceae|g__Halobacteriovorax	1.600904045	2.767793643	1.733920973	1.339057311	0.950099523	1.288669712	1.869534941	1.266081124	1.634925416	1.196407585	1.322201013
d__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bacteriovoracales|f__Bacteriovoracaceae|g__Bacteriovorax	1.485426827	1.260128396	1.064057725	1.899907278	1.940498184	0.950608815	0.894640125	0.847368598	1.124509017	1.467894512	1.425090715
d__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Silvanigrellales|f__Silvanigrellaceae|g__Silvanigrella	0.987927168	1.951214335	1.109419246	1.439349583	1.261837011	1.100212538	1.10476743	1.022365524	1.06100745	1.580264405	1.671506933
d__Bacteria|p__Proteobacteria|c__Acidithiobacillia|o__Acidithiobacillales|f__Acidithiobacillaceae|g__Acidithiobacillus	3.44625623	3.180210331	2.92397552	3.232049029	3.706257707	2.755850999	2.715697388	3.022987967	2.741309829	3.370852274	3.084169552
d__Bacteria|p__Proteobacteria|c__Zetaproteobacteria|o__Mariprofundales|f__Mariprofundaceae|g__Mariprofundus	2.126532406	1.729036393	1.997886808	2.103156235	2.279505599	2.153541444	1.625970669	1.812976246	1.78283622	1.948658976	2.087810669
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira	9.165074477	9.200233668	9.409775383	9.583193688	7.971604427	6.352022544	8.391748488	7.659888305	8.700393901	8.95489963	8.549526745
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema	5.630813152	5.967786852	6.083107826	5.946834475	5.976299759	5.721246578	5.699063795	5.902860542	6.368300743	6.049125785	6.039366907
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sphaerochaeta	3.513069582	3.230565014	3.388490515	3.489991024	3.663487639	3.392710285	3.374886088	3.105249795	3.68139954	3.632393957	3.58929459
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Spirochaeta	3.392317423	3.060706287	2.675191615	3.267952077	3.558465295	3.375689289	2.509599473	2.672509938	2.297591012	3.217801064	2.809983362
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sediminispirochaeta	1.693022247	1.653709543	2.13581351	2.203544976	1.630877599	2.034648294	1.689108867	1.638794839	2.020762085	2.034709956	1.757529114
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Thiospirochaeta	1.715161224	2.898127129	1.932081909	0.920230856	1.042012249	1.518724543	1.917196029	1.51411933	1.235501542	1.454080119	1.264606112
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Salinispira	1.126532406	1.203627978	1.586652967	1.934688286	1.560098461	1.309305787	1.155329268	1.533521464	2.04909196	1.84131552	2.102495798
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Oceanispirochaeta	1.292781749	1.742319443	1.469768057	1.090299323	1.348392528	1.002219775	1.165232417	0.847368598	1.283984032	1.300433535	0.968513522
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Borreliaceae|g__Borrelia	3.076102979	4.23147786	3.379260603	2.625827443	2.516916679	2.389867177	3.443630494	2.837702889	3.192384136	2.849596479	2.762228047
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Borreliaceae|g__Borreliella	2.841302254	4.238525582	3.219493311	2.38048395	2.105807011	2.733120481	4.358599465	2.502430326	2.418338891	3.279808676	2.537510459
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae|g__Leptospira	3.986410935	4.475702365	3.781960455	3.420525963	3.838171883	3.363407301	3.663934491	3.372752182	3.42275008	3.417869195	3.414959555
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae|g__Turneriella	1.707819249	1.466302205	1.124228247	1.114771656	1.39561694	1.717089838	1.974640089	2.130052204	1.937334439	1.433107297	1.923856219
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Gimesia	3.618630213	3.668266668	3.711386786	3.880911853	4.074171511	3.665051364	3.289179857	3.254965502	3.610298085	3.689515831	3.508898645
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Planctomyces	1.779609932	1.702097671	1.965359517	1.961921702	2.273197623	2.003328383	1.934670676	2.368393692	1.880661788	1.933804587	2.057984218
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Polystyrenella	1.560714954	1.417454711	1.679815166	1.577815476	1.539221242	1.464557878	1.125205296	1.128249706	1.590640129	1.188086081	1.127736404
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Symmachiella	1.624490865	1.154792886	1.304070579	1.864266998	1.528668236	1.799627073	1.99143657	1.507593531	1.659634039	1.3974605	1.482354624
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Alienimonas	1.023846742	1.164693045	1.297552622	1.065404695	1.753766567	1.89144827	1.39299919	1.51411933	1.564710216	1.748160125	1.574772259
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Fuerstia	1.14839184	0.929458598	1.210025269	1.242417179	0.572584045	1.112006555	0.757352071	0.826546521	1.042338655	0.972451611	0.868961243
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Crateriforma	1.011972642	0.870189839	1.101957348	0.877964266	0.885401089	1.473728067	1.341524359	1.311745623	1.338561597	0.991704516	1.113307241
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Planctopirus	1.212050477	0.845783335	1.064057725	0.920230856	0.996787721	1.014839099	0.730923748	1.242695165	1.004260314	1.171297679	1.008048169
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Caulifigura	1.387730153	1.019498031	1.033004449	1.001221282	0.572584045	1.24649035	1.155329268	1.194754316	1.02342511	1.368295004	1.03891392
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Calycomorphotria	2.222392421	1.742319443	0.993223635	1.906930884	2.479049914	1.911832856	1.306158298	1.377641585	1.06100745	1.825307348	1.574772259
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Maioricimonas	1.070389328	0.858038198	0.993223635	0.934048953	1.518037468	1.369499954	0.929921064	1.234814838	1.168214764	1.01070387	1.084008621
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Rubinisphaera	0.722466024	1.073046395	0.83118459	1.052794416	1.372197952	1.146820914	1.10476743	0.927775824	0.894046008	0.902968105	1.000227435
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Stieleria	2.159198595	1.632464417	2.053102437	1.44900576	1.89192073	2.370359468	2.129354475	2.368393692	1.737133927	1.599216751	1.621403275
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Rosistilla	1.608809243	2.504905374	1.858710625	1.296903215	1.824496742	1.784967274	1.49074648	1.461067243	1.115606706	1.672630395	1.008048169
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Roseimaritima	1.624490865	1.269333691	1.386228499	0.628893411	0.671832014	1.984204785	1.682228426	1.461067243	1.34619254	0.683741587	0.93608676
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Mariniblastus	0.821029859	0.662295474	1.31055922	1.052794416	0.851930268	0.855593388	0.783304958	0.72893908	1.133356732	1.162829644	0.816484598
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Lignipirellula	1.212050477	1.008545653	1.264513672	0.920230856	0.901849734	1.191970541	1.332763789	1.377641585	0.830180209	0.972451611	0.952391244
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Pirellula	1.191141487	0.941025667	1.025135555	1.162505092	1.507327783	1.770156981	1.458894274	1.45429643	1.330890077	1.075297796	1.4192373
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Anatilimnocola	0.751320887	0.743806162	0.679023036	1.496340346	1.560098461	0.526015918	0.452284891	0.636260481	1.391149518	1.057135599	1.211406062
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Aureliella	0.900464326	0.575902291	0.585807981	1.369883764	1.027094372	1.180814908	0.808799212	0.636260481	0.914721417	0.902968105	0.83418975
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae|g__Lacipirellula	2.929159759	2.374486357	2.013879512	2.410446815	2.927663126	2.18737929	2.046053191	2.134294479	1.838000478	2.505651209	2.316005314
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae|g__Pirellulimonas	1.61667136	1.349640434	1.428602866	1.126853891	1.780698374	2.755850999	2.02445402	1.697312004	1.299789437	1.300433535	1.37153484
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae|g__Aeoliella	2.142957954	1.781450196	1.230700333	2.02137993	2.629841163	1.849794131	1.482849115	1.319217801	0.68126832	1.803683006	1.504638566
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae|g__Botrimarina	1.396890153	0.795695595	1.094456655	1.126853891	1.867004532	1.977773502	1.350232053	1.507593531	1.218971763	1.31579212	1.008048169
