Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
Taxonomy	Control_327	Control_328	Control_330	DSS_334	DSS_339	DSS_treatedp	D_Control	D_DSS	D_RCE	D_RCE_plus_DSS	RCE_318	RCE_319	RCE_322	RCE_plus_DSS_301	RCE_plus_DSS_305	RCE_plus_DSS_313	Start
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium	0.145874681	0.101879479	0.17217657	0.254120512	0.1287106	0.123906806	0.145658783	0.179443951	0.123501346	0.125796258	0.171822352	0.143257485	0.179790883	0.204547415	0.192853594	0.211189574	0.165090079
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Kaistella	0.012904493	0.008331549	0.012866104	0.017604982	0.010666987	0.01098371	0.012613021	0.015850766	0.01125023	0.010679034	0.014313454	0.01199317	0.014111567	0.018601146	0.016552864	0.015180143	0.012591049
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Planobacterium	0.009164549	0.011742362	0.013291277	0.020648834	0.014134991	0.011166433	0.012180799	0.012425463	0.009055708	0.008955798	0.008730192	0.011332617	0.01225676	0.021187053	0.010211844	0.022912974	0.011502727
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Epilithonimonas	0.006822872	0.003626516	0.007893429	0.01587739	0.008102966	0.007613477	0.00603146	0.008038977	0.004164304	0.006968416	0.006415676	0.006440394	0.005890263	0.010321898	0.013395087	0.009588711	0.006546676
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Elizabethkingia	0.028656061	0.024671093	0.035270871	0.059862423	0.02744818	0.028037899	0.030805634	0.037590956	0.025408862	0.023810851	0.029682651	0.027351033	0.029802225	0.039788199	0.033997035	0.04132901	0.033520318
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Empedobacter	0.011152447	0.005689181	0.014566796	0.013464246	0.006114205	0.008851936	0.01123777	0.011446804	0.007482526	0.006515595	0.010537138	0.009784445	0.009499616	0.012190704	0.011714334	0.013324263	0.008455425
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Apibacter	0.009804719	0.005513922	0.011461185	0.015795124	0.010519063	0.009420409	0.00935171	0.011971086	0.010734649	0.009446354	0.012729838	0.011250047	0.013033774	0.015515442	0.016069011	0.014418756	0.012473845
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Riemerella	0.005710996	0.002938961	0.004880246	0.010804304	0.004487038	0.00436506	0.005167016	0.007025367	0.003609063	0.005220023	0.006212648	0.006006906	0.008597278	0.007605609	0.011179549	0.007566278	0.007752201
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Ornithobacterium	0.005458297	0.005284737	0.00473236	0.01442402	0.006820955	0.006638952	0.006836965	0.014277922	0.01150141	0.00670427	0.009582908	0.006791313	0.013409748	0.011321492	0.007919909	0.010611824	0.01093345
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Cruoricaptor	0.004245342	0.003599553	0.00354927	0.013875578	0.005801921	0.004344758	0.004459744	0.007444792	0.005288005	0.005308071	0.007369906	0.006997736	0.010727798	0.008148867	0.008989478	0.007256965	0.006982004
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Weeksella	0.002965001	0.002345776	0.002273751	0.004250424	0.001380627	0.001583603	0.002573685	0.003582588	0.001996222	0.001509404	0.002375424	0.001651383	0.002556625	0.002933592	0.001859014	0.003164513	0.003030558
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Bergeyella	0.002105825	0.001334666	0.001220062	0.003784248	0.002646202	0.0023348	0.002318281	0.004823386	0.002683662	0.002088009	0.001888158	0.004004604	0.004411431	0.003411659	0.002368333	0.005115565	0.002879867
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Cloacibacterium	0.001903665	0.00146948	0.003974443	0.003263229	0.002038068	0.001989655	0.002750503	0.003215591	0.001269121	0.001999961	0.002294213	0.003240839	0.000902338	0.003998377	0.0035143	0.003902106	0.002243618
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae|g__Blattabacterium	0.039286264	0.023255538	0.04907975	0.060218911	0.024637618	0.033154156	0.041984464	0.042519199	0.024152961	0.029848467	0.040321304	0.03525703	0.030178199	0.047176505	0.045303914	0.046920442	0.036349955
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Schleiferiaceae|g__Croceimicrobium	0.004632814	0.003990516	0.004492045	0.014533708	0.008448123	0.006882584	0.005245602	0.00674575	0.007389986	0.005685422	0.005887804	0.009247745	0.010276629	0.01051747	0.011332345	0.010849757	0.00877355
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Schleiferiaceae|g__Owenweeksia	0.004548581	0.003855701	0.003992929	0.010913992	0.006147078	0.005502006	0.004970552	0.007182651	0.005975445	0.005962146	0.006050226	0.006729386	0.005840133	0.009300573	0.007003135	0.009636298	0.006596906
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Crocinitomicaceae|g__Fluviicola	0.003369319	0.003464738	0.004196272	0.005786061	0.003665236	0.003106299	0.004125755	0.00489329	0.002432482	0.003069122	0.003106324	0.002477075	0.002932599	0.004041838	0.002088207	0.005829365	0.004102137
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|g__Candidatus Sulcia|s__Candidatus Sulcia muelleri	0.002021592	0.001402073	0.003105611	0.004634333	0.00087111	0.003207812	0.002691564	0.002796166	0.001031161	0.001144631	0.003126627	0.001527529	0.001579092	0.001847076	0.001247831	0.002498299	0.002427795
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Ichthyobacteriaceae|g__Ichthyobacterium	0.001179262	0.000997629	0.001423405	0.004003625	0.002005196	0.002192681	0.000825151	0.002341789	0.001136921	0.001358464	0.00109635	0.001300464	0.001453767	0.002303413	0.001604354	0.002379333	0.001021348
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Hymenobacter	0.178742391	0.157396178	0.116349509	0.304302937	0.19414246	0.125003147	0.166307202	0.232448772	0.247095233	0.145632344	0.26206817	0.24791389	0.423146478	0.259655483	0.177090175	0.2916824	0.30288839
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Pontibacter	0.050624023	0.046025743	0.040409919	0.114596916	0.06178306	0.045132694	0.049528701	0.081525714	0.068069839	0.046866999	0.064522207	0.061988794	0.094920964	0.085269739	0.063486598	0.098504375	0.08745086
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Rufibacter	0.016492818	0.01631258	0.017561492	0.036389114	0.021942108	0.018901726	0.018330138	0.023959647	0.020887618	0.016641181	0.022739104	0.026071211	0.034514436	0.03494234	0.025771535	0.034381358	0.026856439
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Adhaeribacter	0.007260883	0.004570219	0.007653114	0.01206572	0.007182548	0.007004399	0.00758353	0.008965207	0.008540127	0.007874058	0.008831705	0.006481679	0.010326759	0.011256301	0.011408743	0.009660091	0.008405195
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Nibribacter	0.005188752	0.004111849	0.003327441	0.012230252	0.004815759	0.004689902	0.004970552	0.00749722	0.005406985	0.005459012	0.006090831	0.007162874	0.00987559	0.010734774	0.008607489	0.009493538	0.007484307
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma	0.064842551	0.05845566	0.052555077	0.136479744	0.083051291	0.063120803	0.067642729	0.094370601	0.084171813	0.067860295	0.085880722	0.097390319	0.11667734	0.109933642	0.084292275	0.126199808	0.10431148
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Runella	0.01688029	0.013494953	0.011294813	0.033701749	0.020627225	0.015308165	0.015736807	0.022142139	0.015903674	0.016515397	0.015348895	0.016802823	0.023586118	0.025793879	0.019481447	0.027933366	0.022921736
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Fibrella	0.016122193	0.014492582	0.010444467	0.026297785	0.014578764	0.009562528	0.015697514	0.02139067	0.022394699	0.012440006	0.027083897	0.024419828	0.049227561	0.022317029	0.016476466	0.0278144	0.026036011
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Dyadobacter	0.014302761	0.012524287	0.010056265	0.035209964	0.019230162	0.013947891	0.01483307	0.022928561	0.024483461	0.016917905	0.021581846	0.018062003	0.03215833	0.026750013	0.022359099	0.029717866	0.023825881
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rhodocytophaga	0.007008184	0.005203848	0.005508763	0.007129744	0.003714544	0.0038981	0.004459744	0.005260287	0.007932007	0.004666575	0.007613539	0.005470207	0.012031176	0.007040621	0.009218672	0.006400405	0.008991214
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Aquirufa	0.005475144	0.001078518	0.00201495	0.005978016	0.002629766	0.003857495	0.001846766	0.005679712	0.001916902	0.003345846	0.001746038	0.002126156	0.001980131	0.005345656	0.005220519	0.004377972	0.001841776
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Cytophaga	0.003403013	0.001685184	0.004399616	0.008775069	0.003073539	0.003796587	0.003359543	0.004823386	0.003291783	0.00347163	0.003938738	0.004747726	0.004336236	0.006497363	0.006799407	0.008256285	0.003750525
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Leadbetterella	0.002880768	0.001631258	0.002828325	0.003893937	0.00166004	0.001827235	0.002534392	0.00295345	0.003463643	0.002565987	0.005014784	0.004623873	0.005915328	0.005367387	0.003972687	0.005662812	0.002946841
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Arcticibacterium	0.001196108	0.000849333	0.001349462	0.003345495	0.0018244	0.001705419	0.001394898	0.002079648	0.000846081	0.001723236	0.00109635	0.001403676	0.001002598	0.001499391	0.00257206	0.002284159	0.001590624
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola	0.021917422	0.015368877	0.018153038	0.042449396	0.025344368	0.019490502	0.018231906	0.027716995	0.021403198	0.020590788	0.023936967	0.025947357	0.033411578	0.037158831	0.028012538	0.036998624	0.024914203
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus	0.009771026	0.008223698	0.009390777	0.021197276	0.009615081	0.011491275	0.011650345	0.021582906	0.013775252	0.011584677	0.014090123	0.014594098	0.018121959	0.018927101	0.018717469	0.017773616	0.015303482
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Cyclobacterium	0.006671252	0.004893774	0.00757917	0.01955195	0.009368541	0.009562528	0.007288833	0.01010115	0.007799807	0.0092451	0.008811403	0.008958753	0.008547148	0.012190704	0.013904405	0.011492177	0.009275852
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Aquiflexum	0.004936053	0.004705033	0.006155765	0.012696428	0.006886699	0.006090782	0.005776056	0.008982683	0.004111424	0.005811206	0.004222976	0.004045889	0.006140913	0.009648258	0.007741647	0.011706317	0.006848057
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Belliella	0.002577529	0.002642368	0.002495581	0.002879319	0.00190658	0.002436313	0.003084493	0.004491342	0.003371103	0.003018808	0.003492077	0.003612401	0.004987925	0.005519499	0.00539878	0.003568999	0.006278781
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae|g__Chryseolinea	0.012331709	0.012982657	0.00994535	0.030328832	0.017668739	0.013643351	0.013772162	0.021041149	0.017860235	0.01264126	0.022150323	0.019878524	0.033963007	0.020209189	0.014770248	0.023079528	0.024830485
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae|g__Fulvivirga	0.002055285	0.001118962	0.001941007	0.005813483	0.003205027	0.002984483	0.001944999	0.003512683	0.003318223	0.00315717	0.003471774	0.003467905	0.004561821	0.004650287	0.004532938	0.004830045	0.00274592
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae|g__Flammeovirga	0.014235374	0.009450511	0.01656326	0.02426855	0.011192941	0.010841592	0.011964688	0.013211884	0.012783751	0.010113008	0.010313808	0.011807389	0.010477149	0.015884857	0.009677059	0.019010869	0.01416493
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Bernardetiaceae|g__Bernardetia	0.004834973	0.006093625	0.00911349	0.014067532	0.008793279	0.007958622	0.007288833	0.008056453	0.002921623	0.005220023	0.004060554	0.005305068	0.003584288	0.010104595	0.004940393	0.01301495	0.005424867
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Candidatus Cardinium	0.002712302	0.000701037	0.001867064	0.007568497	0.002810562	0.002152076	0.001591362	0.001957316	0.001176581	0.002176058	0.001786644	0.002931205	0.001779611	0.004346062	0.004507472	0.004259006	0.001607368
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Candidatus Amoebophilus	0.001937359	0.002588442	0.003308955	0.007321698	0.004865067	0.003938706	0.003477422	0.003145687	0.001163361	0.002440203	0.001197863	0.003178912	0.001328442	0.005932375	0.001604354	0.006947652	0.002896611
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Roseivirgaceae|g__Roseivirga	0.004295882	0.003505183	0.006784282	0.006471613	0.00443773	0.004425968	0.005834996	0.005242811	0.002472142	0.003521943	0.002964205	0.004850938	0.00258169	0.005888914	0.003106845	0.007613865	0.00465467
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Marivirgaceae|g__Marivirga	0.004161109	0.003828738	0.007542199	0.005950594	0.003681672	0.003695074	0.005186663	0.003320447	0.002128422	0.002842711	0.003979343	0.004334881	0.003308573	0.005302196	0.002291935	0.006376612	0.003917959
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Mucilaginibacter	0.076955254	0.068593726	0.074220413	0.17827101	0.112833389	0.082692515	0.08141489	0.11691469	0.096638283	0.083910293	0.097270577	0.099000418	0.131315271	0.150938739	0.12030112	0.164221545	0.109937267
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium	0.063073658	0.050676851	0.059616646	0.125757707	0.068225986	0.062958382	0.065265508	0.104524179	0.077945187	0.065847756	0.086428897	0.076541607	0.112717078	0.108564633	0.093689208	0.113398998	0.087534577
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	0.050354478	0.035024863	0.046805999	0.093619017	0.04901226	0.043609998	0.045953047	0.069292488	0.060151052	0.047684593	0.058329862	0.058644743	0.079681475	0.081358283	0.081771146	0.083633546	0.065014683
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Anseongella	0.007951594	0.00769792	0.007061569	0.016837164	0.009795878	0.008019529	0.008781963	0.014452683	0.01105193	0.007282875	0.010577744	0.010857844	0.016542867	0.016189082	0.009065876	0.018630175	0.012072003
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Solitalea	0.004346422	0.004529774	0.005157533	0.011243057	0.007692065	0.006212598	0.005618885	0.007514696	0.005102924	0.006100508	0.005461445	0.005346353	0.004110652	0.008431361	0.006901271	0.010159751	0.00612809
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Olivibacter	0.003689405	0.002723257	0.004103844	0.011325323	0.005095171	0.004568086	0.005068784	0.006221469	0.006028325	0.004993612	0.005684776	0.004272954	0.006015588	0.006801587	0.006875805	0.008137318	0.005826709
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pseudopedobacter	0.002813382	0.001604295	0.003808071	0.003098696	0.0018244	0.002598734	0.00216111	0.004508818	0.002974503	0.002100587	0.003349957	0.002848636	0.003910132	0.004476444	0.004100017	0.003402446	0.003750525
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Chitinophaga	0.057598514	0.044192263	0.041703923	0.114322695	0.067650725	0.051426502	0.051886275	0.08793942	0.072538203	0.055231614	0.06850155	0.069337449	0.106200191	0.09719968	0.080523315	0.100288875	0.07862708
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Arachidicoccus	0.016796057	0.010394214	0.015213798	0.032440333	0.013872015	0.013237299	0.013261354	0.023522746	0.017199235	0.014880209	0.01662797	0.017091815	0.018222218	0.023990263	0.02806347	0.023793327	0.016944337
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Flavisolibacter	0.009231935	0.007320439	0.009298348	0.01744045	0.013543294	0.007857109	0.010648376	0.016742044	0.014224732	0.008440085	0.013298315	0.013087211	0.018397673	0.017427709	0.011765266	0.019938808	0.014968614
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Pseudocnuella	0.008473838	0.006659847	0.006081822	0.014999883	0.01069986	0.006435926	0.007760348	0.011167188	0.007958447	0.005370963	0.008933219	0.00955738	0.01230689	0.012755692	0.007767113	0.01522773	0.012959404
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Paraflavitalea	0.006974491	0.006268884	0.004954189	0.011105947	0.007938605	0.004344758	0.006856611	0.011079808	0.008685547	0.005433855	0.007227787	0.008525265	0.01255754	0.009539606	0.005959031	0.009850438	0.011502727
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Pseudobacter	0.006688099	0.006498069	0.004436588	0.013272292	0.009795878	0.006171992	0.007072722	0.014085686	0.010615669	0.006792319	0.010334111	0.009805087	0.015214424	0.013016456	0.009651593	0.012467704	0.012507332
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niabella	0.0064354	0.004260145	0.00578605	0.024049173	0.012672184	0.009643738	0.00669944	0.014662395	0.009531628	0.011194747	0.008770797	0.010259218	0.011630137	0.017862315	0.019379583	0.017511889	0.011268319
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niastella	0.005374064	0.003545627	0.003937471	0.014972461	0.009467157	0.00724803	0.005284895	0.008668114	0.005248345	0.007018729	0.007268392	0.006172044	0.010502214	0.011582256	0.012401915	0.010564237	0.006362498
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Filimonas	0.005020286	0.004057923	0.00306864	0.011078525	0.003928213	0.00475081	0.004086462	0.010380766	0.006530686	0.00593699	0.005502051	0.005222499	0.007018186	0.00697543	0.007003135	0.007090412	0.006898287
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Flavihumibacter	0.004043183	0.003707405	0.002865296	0.006279659	0.004503474	0.004060521	0.00420434	0.008388498	0.008593007	0.003760932	0.008161714	0.006894525	0.015841048	0.008540012	0.005093189	0.008732151	0.0081373
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Lacibacter	0.00311662	0.002157035	0.002569524	0.003893937	0.001972324	0.001928748	0.002612978	0.003565112	0.003357883	0.00293076	0.00564417	0.003447262	0.0072939	0.004476444	0.004303745	0.004259006	0.004102137
d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Panacibacter	0.002577529	0.002521035	0.002421637	0.00249541	0.000887546	0.001522695	0.002121817	0.00295345	0.002445702	0.001962225	0.002598755	0.002084871	0.003082989	0.002390334	0.00201181	0.003307273	0.002997071
d__Bacteria|p__Bacteroidetes|o__Bacteroidetes Order II. Incertae sedis|f__Rhodothermaceae|g__Rhodothermus|s__Rhodothermus marinus	0.008490685	0.008803401	0.00709854	0.012230252	0.009319233	0.007511964	0.008310448	0.010887571	0.007429646	0.007358345	0.009522	0.012942715	0.008847927	0.011712638	0.008047238	0.01237253	0.011636674
d__Bacteria|p__Bacteroidetes|o__Bacteroidetes Order II. Incertae sedis|f__Rhodothermaceae|g__Salinibacter|s__Salinibacter ruber	0.005053979	0.003693923	0.003124097	0.00852827	0.004322678	0.003045391	0.004125755	0.00665837	0.005023604	0.004201175	0.004669637	0.005635345	0.00759468	0.008192327	0.006009963	0.006685925	0.006362498
d__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Haliscomenobacteraceae|g__Haliscomenobacter	0.007294576	0.007751846	0.007301884	0.020977899	0.011620278	0.009562528	0.008055045	0.017668274	0.008751648	0.009081582	0.011613185	0.012364731	0.020377804	0.017753664	0.010288241	0.018677762	0.010950194
d__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Saprospiraceae|g__Saprospira	0.003049234	0.002399702	0.002588009	0.005786061	0.00356662	0.002659641	0.002829089	0.003547636	0.003635503	0.003660305	0.003106324	0.004128458	0.005313769	0.003846265	0.004762132	0.004925219	0.004637926
