feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X2301	DSS_only	TRUE	-0.728095863714511	0.0717554035164778	12	6	1.94314568039632e-05	0.00266397164791268
X967	RCEwDSS_only	TRUE	-0.356774668305634	0.035775757101645	12	3	2.17857026727639e-05	0.00277706051428666
X1930	RCE_only	TRUE	-0.34601296917641	0.0353924142923432	12	2	2.4827502229512e-05	0.00310619639004784
X695	RCEwDSS_only	TRUE	-0.35250371370215	0.0362915044228916	12	3	2.59113105582051e-05	0.00318285116602242
X993	RCEwDSS_only	TRUE	-0.767887996503716	0.0802112884199737	12	6	2.84981612061988e-05	0.00343809959123356
X1595	DSS_only	TRUE	-0.381208470921127	0.0410069556360162	12	3	3.45398526910352e-05	0.00409388148737954
X1555	RCEwDSS_only	TRUE	-0.843915222749029	0.0928121178924479	12	6	3.99038986746959e-05	0.00456933456688552
X2237	DSS_only	TRUE	-0.676362032490602	0.0743809625067177	12	4	3.98899633336603e-05	0.00456933456688552
X2129	DSS_only	TRUE	-0.649497766748852	0.0723124495043658	12	4	4.32214935469173e-05	0.00486674017338289
X199	RCEwDSS_only	TRUE	-0.960310500860399	0.108255342159675	12	6	4.68593317506618e-05	0.00487048685088417
X1788	RCEwDSS_only	TRUE	-0.875023418135993	0.0979832495719746	12	6	4.48670940037773e-05	0.00487048685088417
X1818	RCEwDSS_only	TRUE	-0.786640711673485	0.0886398199073189	12	6	4.67297940396715e-05	0.00487048685088417
X1837	RCEwDSS_only	TRUE	-0.875023418135993	0.0979832495719746	12	6	4.48670940037773e-05	0.00487048685088417
X2137	RCEwDSS_only	TRUE	0.678987163777783	0.076462130328302	12	6	4.65432421543475e-05	0.00487048685088417
X1243	RCEwDSS_only	TRUE	-0.703046738762436	0.0794706243283405	12	6	4.76963007430331e-05	0.00488236678515048
X79	DSS_only	TRUE	0.862373406436234	0.0980058964834919	12	12	4.93884200062672e-05	0.00498012187406479
X969	RCEwDSS_only	TRUE	-0.833180669641264	0.0953837912476331	12	6	5.17870450115112e-05	0.00514519523673191
X576	RCEwDSS_only	TRUE	-0.916102317402587	0.105265241543796	12	6	5.30415903070653e-05	0.00519346353789178
X759	RCEwDSS_only	TRUE	-0.964793604993095	0.111844255061496	12	6	5.61621384838626e-05	0.0054204486799568
X429	RCEwDSS_only	TRUE	-0.88190284355743	0.102573993656906	12	6	5.73761948040534e-05	0.0054596277760026
X559	RCEwDSS_only	TRUE	-0.7712343491528	0.0901017027685132	12	6	5.90469516607697e-05	0.00550987571916133
X824	DSS_only	TRUE	-1.03088805148557	0.120830469410883	12	8	6.03048664163663e-05	0.00550987571916133
X1628	DSS_only	TRUE	-0.721377717450366	0.0845627415753973	12	4	6.0350918179091e-05	0.00550987571916133
X1203	RCEwDSS_only	TRUE	-0.837175916470985	0.0989073498586858	12	6	6.34719267339044e-05	0.00564232022387182
X1500	RCEwDSS_only	TRUE	-0.790903010096799	0.0934112358944644	12	6	6.33439951566182e-05	0.00564232022387182
X531	Sex	M	0.271920483818627	0.0322090116757995	12	3	6.45389888065181e-05	0.00566266764125761
X410	RCEwDSS_only	TRUE	-0.848087525558205	0.101274810818871	12	6	6.80016030002192e-05	0.00567183740579606
X1110	RCEwDSS_only	TRUE	-0.809447794740174	0.0966568243750848	12	6	6.79843905849556e-05	0.00567183740579606
X1211	DSS_only	TRUE	-0.732047654167641	0.0873352627476491	12	4	6.75892778050245e-05	0.00567183740579606
X1263	RCEwDSS_only	TRUE	-0.891776197394997	0.105968888226471	12	6	6.58803342204085e-05	0.00567183740579606
X1655	Sex	M	-0.368750990616502	0.0443337979296644	12	2	7.102832541267e-05	0.00585204105473169
X1858	DSS_only	TRUE	-0.72413300904867	0.0876966115118841	12	4	7.44297947100811e-05	0.00605840594049768
X444	RCEwDSS_only	TRUE	-0.893749045030597	0.1091025136272	12	6	7.83266789660483e-05	0.0062997028939836
X731	RCEwDSS_only	TRUE	-0.818031912440175	0.101116157992229	12	6	8.48579565376265e-05	0.00652832407266778
X1142	RCEwDSS_only	TRUE	-0.81715742470591	0.100704203628185	12	6	8.32376048207951e-05	0.00652832407266778
X1312	RCEwDSS_only	TRUE	-0.81715742470591	0.100704203628185	12	6	8.32376048207951e-05	0.00652832407266778
X1334	DSS_only	TRUE	-0.607345747585083	0.0750978199599554	12	4	8.50344165770819e-05	0.00652832407266778
X230	RCEwDSS_only	TRUE	-0.987234561016737	0.122810701686019	12	6	8.83844118148941e-05	0.0067092706317014
X54	RCEwDSS_only	TRUE	-0.845012754570783	0.105740434868657	12	6	9.177824431084e-05	0.00682057975676575
X92	RCEwDSS_only	TRUE	0.74079580012324	0.0928998735400526	12	2	9.30533138060052e-05	0.00682057975676575
X1943	RCEwDSS_only	TRUE	0.741566279829305	0.0928998735400526	12	2	9.24379954122068e-05	0.00682057975676575
X2137	DSS_only	TRUE	0.430532838948084	0.0540668908591119	12	6	9.38889753373616e-05	0.00682057975676575
X967	RCE_only	TRUE	-0.356774668305634	0.0456053208937108	12	3	0.000105109265812041	0.00755444893432071
X1768	RCEwDSS_only	TRUE	-0.841641714100665	0.109252827305697	12	6	0.00011590193649624	0.00824245771545895
X695	RCE_only	TRUE	-0.35250371370215	0.0462627723074908	12	3	0.000124240630386408	0.00865329586485125
X1050	DSS_only	TRUE	-0.438506759449168	0.0575252787279139	12	3	0.000123905179946518	0.00865329586485125
X1165	DSS_only	TRUE	-0.446393561574965	0.0588593360357503	12	3	0.000127968302259935	0.00882197806191959
X31	RCEwDSS_only	TRUE	-1.66327899657487	0.219912908040902	12	4	0.000130200810620242	0.00882841527539019
X585	RCEwDSS_only	TRUE	0.573347686715269	0.0760551574342266	12	12	0.000132928089342025	0.00882841527539019
X1850	RCEwDSS_only	TRUE	-0.842642210025008	0.111825307040848	12	6	0.000133288685330047	0.00882841527539019
X1866	DSS_only	TRUE	-0.439362894694462	0.0582668030822335	12	3	0.00013271021489775	0.00882841527539019
X1622	RCEwDSS_only	TRUE	0.556039807129368	0.0739051630325488	12	12	0.000134597406387153	0.00882854444224862
X288	RCEwDSS_only	TRUE	-0.812145740577929	0.108627673414978	12	6	0.000140058747890456	0.00892676321460306
X930	DSS_only	TRUE	-0.566080516358099	0.0756190907300573	12	4	0.000138937992523605	0.00892676321460306
X2042	DSS_only	TRUE	-0.566080516358099	0.0756190907300573	12	4	0.000138937992523605	0.00892676321460306
X1167	RCEwDSS_only	TRUE	-0.711745403522255	0.0960181827231204	12	6	0.00014783001739271	0.00933401492995466
X71	DSS_only	TRUE	-0.458870729756774	0.0629722677782895	12	3	0.00016461002353124	0.010187055474731
X921	Sex	M	-0.381215685455325	0.0524938561601544	12	2	0.000168162737443847	0.010187055474731
X1191	RCEwDSS_only	TRUE	-0.706016962457322	0.0972853710837616	12	6	0.0001688795460583	0.010187055474731
X1988	DSS_only	TRUE	-0.636700719285391	0.0876717485429438	12	4	0.000168130243797194	0.010187055474731
X2033	Sex	M	-0.381215685455325	0.0524938561601544	12	2	0.000168162737443847	0.010187055474731
X1140	DSS_only	TRUE	-0.834703076915324	0.116061134429299	12	5	0.00017870640433105	0.0105630844674358
X1310	DSS_only	TRUE	-0.834703076915324	0.116061134429299	12	5	0.00017870640433105	0.0105630844674358
X1682	RCEwDSS_only	TRUE	-0.728095863714511	0.101477464826557	12	6	0.000181367347279834	0.0105630844674358
X2301	RCEwDSS_only	TRUE	-0.728095863714511	0.101477464826557	12	6	0.000181367347279834	0.0105630844674358
X932	RCEwDSS_only	TRUE	-0.767992787112614	0.107913074301312	12	6	0.000190831815542929	0.0107438312150669
X1744	DSS_only	TRUE	1.12797174289242	0.158145615781837	12	12	0.000188221480305179	0.0107438312150669
X2044	RCEwDSS_only	TRUE	-0.767992787112614	0.107913074301312	12	6	0.000190831815542929	0.0107438312150669
X2238	RCEwDSS_only	TRUE	-0.685396515318356	0.0962780320572703	12	6	0.000190471138585617	0.0107438312150669
X1058	DSS_only	TRUE	0.767617449502958	0.108167955531369	12	12	0.000194253769515534	0.0108461030317929
X1380	DSS_only	TRUE	-0.656652006119962	0.0927759130629138	12	4	0.000197477682643615	0.0109357313437726
X36	DSS_only	TRUE	-0.54238468765458	0.0771498221722724	12	6	0.000205948306289476	0.0112786543075916
X531	RCE_only	TRUE	0.27192048381863	0.0387104143763712	12	3	0.000207009048866393	0.0112786543075916
X1356	DSS_only	TRUE	-0.608928760643339	0.0868592418089071	12	4	0.000209586959789033	0.0113277560026777
X1411	DSS_only	TRUE	-0.618522243733204	0.0890953184968463	12	4	0.000222730601578645	0.0119426027322645
X1655	RCE_only	TRUE	-0.368750990616501	0.0532825938904881	12	2	0.000227077875720367	0.0120798277824157
X306	DSS_only	TRUE	1.33619959511658	0.194885245739678	12	11	0.000240607861775084	0.0125605213611671
X610	DSS_only	TRUE	-0.581556086109545	0.0848157355791989	12	4	0.000240529677322542	0.0125605213611671
X947	DSS_only	TRUE	1.17334593415627	0.17125723875257	12	12	0.000241691500436904	0.0125605213611671
X1937	DSS_only	TRUE	1.32966866393868	0.194873617055932	12	11	0.000247922839220978	0.0127860053570758
X900	DSS_only	TRUE	-0.830373043735667	0.122055833907169	12	8	0.000252466184232009	0.0129216783384201
X1079	DSS_only	TRUE	1.30229228996031	0.192098840830837	12	11	0.000258024584197457	0.0129984873954143
X1189	DSS_only	TRUE	-0.493468720901695	0.0729241715208736	12	3	0.00026095942460368	0.0129984873954143
X1321	DSS_only	TRUE	1.31688949366972	0.194693127076682	12	11	0.000261662860535278	0.0129984873954143
X2090	DSS_only	TRUE	1.32168577192313	0.195093506152641	12	11	0.000259121313432219	0.0129984873954143
X1211	RCEwDSS_only	TRUE	-0.832390986055634	0.123510713051143	12	4	0.000267586798664841	0.0131957402319684
X1981	DSS_only	TRUE	1.30771630382958	0.194345895086271	12	11	0.000270200048302826	0.0132280545386514
X303	DSS_only	TRUE	1.29428585767065	0.193643784367267	12	11	0.000281591063673935	0.0135887801870079
X2135	DSS_only	TRUE	1.29673032906896	0.193832204740271	12	11	0.000280010740758761	0.0135887801870079
X1858	RCEwDSS_only	TRUE	-0.824476340936664	0.124021737374271	12	4	0.000291105068015749	0.0139482683653503
X141	DSS_only	TRUE	1.4215519142804	0.214502713459077	12	11	0.000296720380444234	0.0141172034526848
X730	DSS_only	TRUE	-0.414689832203805	0.0627930516774511	12	3	0.000303157171639167	0.0143225863747847
X1935	DSS_only	TRUE	1.60571492668611	0.243426148655501	12	11	0.000305351975148881	0.0143260968340683
X1151	DSS_only	TRUE	1.03361440131951	0.157139906722593	12	12	0.000310698434234524	0.0144346039526941
X1595	RCEwDSS_only	TRUE	-0.381208470921127	0.0579925928120859	12	3	0.00031193785925005	0.0144346039526941
X1814	DSS_only	TRUE	-1.24510986884514	0.189997724582299	12	4	0.000317850019484768	0.0146081274261163
X1431	DSS_only	TRUE	1.45905281565537	0.22515260606143	12	11	0.000340393733316628	0.0155385139343726
X279	RCEwDSS_only	TRUE	0.692524645983525	0.107271533992063	12	2	0.000348348776243905	0.0157949284047237
X469	DSS_only	TRUE	-1.036158210022	0.16086045342731	12	8	0.000353147423718563	0.0158004238055802
X1175	DSS_only	TRUE	1.04468724610962	0.162131430286435	12	12	0.000352442413271774	0.0158004238055802
X2237	RCEwDSS_only	TRUE	-0.676362032490602	0.105190565959365	12	4	0.00035700777760102	0.0158680562202138
X2129	RCEwDSS_only	TRUE	-0.649497766748852	0.102265246817494	12	4	0.000384820106226373	0.016992448612192
X2051	DSS_only	TRUE	0.96452686277637	0.155195940138105	12	7	0.000438845913068313	0.0192522271992826
X796	DSS_only	TRUE	1.19564995120878	0.194172276973021	12	12	0.000464037985222167	0.019594003926006
X1077	DSS_only	TRUE	1.55345463508702	0.252213780501161	12	11	0.000463311256328525	0.019594003926006
X1444	DSS_only	TRUE	-0.510466514803404	0.0826518284598276	12	4	0.00045575098325304	0.019594003926006
X1979	DSS_only	TRUE	1.55147230938205	0.251597744419672	12	11	0.000460058814534202	0.019594003926006
X2134	DSS_only	TRUE	1.54574869514063	0.250257325815701	12	11	0.000455514964879021	0.019594003926006
X2237	RCE_only	TRUE	-0.826877030322592	0.134092187118168	12	4	0.000460057740913187	0.019594003926006
X2088	DSS_only	TRUE	1.56236397051127	0.254663301454418	12	11	0.000474457808811926	0.0197866478786011
X2129	RCE_only	TRUE	-0.800012764580843	0.130363122271196	12	4	0.000473627666370652	0.0197866478786011
X669	RCEwDSS_only	TRUE	0.656690127311199	0.107271533992063	12	2	0.0004806783900531	0.0198073171230882
X1319	DSS_only	TRUE	1.56297995112188	0.255327873907635	12	11	0.000480817052721502	0.0198073171230882
X279	Sex	M	0.69252464598352	0.113778643671107	12	2	0.000497616475686386	0.0203751327862862
X304	DSS_only	TRUE	1.5742367637588	0.259298182558486	12	11	0.000505270817518055	0.0205639135129637
X351	DSS_only	TRUE	-0.612363661149809	0.101207536502046	12	4	0.000515666649521827	0.0206296069931425
X824	RCEwDSS_only	TRUE	-1.03088805148557	0.170880088588778	12	8	0.000524833920658778	0.0206296069931425
X921	RCE_only	TRUE	-0.381215685455322	0.0630897633440893	12	2	0.000519846527015942	0.0206296069931425
X1628	RCEwDSS_only	TRUE	-0.721377717450366	0.119589776007378	12	4	0.000525206098700491	0.0206296069931425
X1753	RCEwDSS_only	TRUE	0.648636401998493	0.107271533992063	12	2	0.000517662382403642	0.0206296069931425
X2033	RCE_only	TRUE	-0.381215685455322	0.0630897633440893	12	2	0.000519846527015942	0.0206296069931425
X1108	DSS_only	TRUE	-0.783544509356583	0.130072596105463	12	5	0.000529504256886435	0.0206782124828021
X548	DSS_only	TRUE	1.01749550373395	0.169561272083357	12	12	0.000541850715110623	0.0207632325009403
X1059	DSS_only	TRUE	0.558910791948576	0.093201011119478	12	12	0.000543974563745771	0.0207632325009403
X1667	RCEwDSS_only	TRUE	0.644816079180771	0.107271533992063	12	2	0.000536312108899345	0.0207632325009403
X1943	Sex	M	0.591051281997312	0.0985351958273159	12	2	0.00054313661759949	0.0207632325009403
X92	Sex	M	0.590280802291247	0.0985351958273159	12	2	0.000547391167775133	0.020776262525218
X2228	DSS_only	TRUE	1.06740391896498	0.178497174256212	12	12	0.000553223585500528	0.0208803270594501
X1743	DSS_only	TRUE	-0.50257808124133	0.0846592902861991	12	3	0.000577857840675898	0.0216889309533687
X121	DSS_only	TRUE	-0.535915362177165	0.0905042789100796	12	5	0.000586666118898113	0.0218978801064953
X250	DSS_only	TRUE	-0.53497097106386	0.0909523346588656	12	5	0.000610553499058569	0.0225844891258153
X1257	DSS_only	TRUE	-0.52868253354741	0.0899127230639352	12	5	0.000611746819127324	0.0225844891258153
X766	DSS_only	TRUE	-0.5834298544074	0.0994463706812975	12	4	0.000619960573993795	0.0227633349885982
X590	DSS_only	TRUE	-0.542063324104489	0.0925109585925245	12	3	0.000624583466774047	0.0228091129812187
X279	RCE_only	TRUE	0.792867977871519	0.13674491126964	12	2	0.000664793308239435	0.023514887908197
X528	DSS_only	TRUE	0.750854308991716	0.129454316664134	12	12	0.000663439626852274	0.023514887908197
X529	DSS_only	TRUE	0.744872009350931	0.128286699117559	12	12	0.000659281140536303	0.023514887908197
X585	DSS_only	TRUE	0.313078887829456	0.0537791175659521	12	12	0.000649100335003304	0.023514887908197
X680	DSS_only	TRUE	1.19870066731613	0.206481009713279	12	12	0.000659905671626017	0.023514887908197
X1150	DSS_only	TRUE	0.841722505293231	0.144698936399782	12	9	0.000652089692508424	0.023514887908197
X816	Sex	M	-0.734300993408494	0.127051014415595	12	3	0.000677545306588946	0.023595340676881
X1120	DSS_only	TRUE	1.12664296163967	0.194905549247537	12	11	0.000676935084504744	0.023595340676881
X1290	DSS_only	TRUE	1.12664296163967	0.194905549247537	12	11	0.000676935084504744	0.023595340676881
X669	Sex	M	0.6566901273112	0.113778643671107	12	2	0.000683071262853745	0.0236657920607174
X945	DSS_only	TRUE	1.01901912623786	0.176888025549303	12	9	0.000690701660300604	0.0238080633519943
X715	DSS_only	TRUE	1.16276783646354	0.202621512014357	12	12	0.000706635680081853	0.0242336581453452
X1334	RCEwDSS_only	TRUE	-0.607345747585083	0.106204355492022	12	4	0.000721322583010953	0.024488720456392
X1628	RCE_only	TRUE	-0.871892715282356	0.152447650371953	12	4	0.000720846143801761	0.024488720456392
X369	Sex	M	-0.767208851198049	0.134517868913774	12	3	0.000732772660473861	0.0245722703688665
X1753	Sex	M	0.648636401998489	0.113778643671107	12	2	0.00073469488077428	0.0245722703688665
X1975	DSS_only	TRUE	-0.543401309532419	0.0952247271685446	12	3	0.000730416320274103	0.0245722703688665
X804	RCEwDSS_only	TRUE	0.610638794026847	0.107271533992063	12	2	0.000741107988710579	0.0246646579888112
X1667	Sex	M	0.644816079180771	0.113778643671107	12	2	0.000760695750571314	0.0251200132084085
X2170	DSS_only	TRUE	-0.440172739676893	0.0776956097366826	12	3	0.000762226570118966	0.0251200132084085
X79	RCEwDSS_only	TRUE	0.783257306547025	0.138601267999488	12	12	0.000773550723162435	0.0253694596392496
X1227	Sex	M	-0.41280850311946	0.0731762102119881	12	2	0.000781529278908874	0.0254447647597274
X1929	Sex	M	-0.412870235959831	0.0732166238425406	12	2	0.000783379376853656	0.0254447647597274
X6	DSS_only	TRUE	-0.543843596720601	0.0965475592743809	12	3	0.000788385528403283	0.0254462052394459
X1541	RCE_only	TRUE	-0.472845165123675	0.0839899099150958	12	6	0.000790956645986329	0.0254462052394459
X824	RCE_only	TRUE	-1.21823382284085	0.217830226549661	12	8	0.000822310189077811	0.0260822893775103
X1334	RCE_only	TRUE	-0.757860745417073	0.135384520270591	12	4	0.000817798212438007	0.0260822893775103
X1622	DSS_only	TRUE	0.292443200090546	0.0522588419450126	12	12	0.000819329351709442	0.0260822893775103
X31	RCE_only	TRUE	-1.56293566468688	0.280335052347874	12	4	0.000837398462736534	0.0261961361114175
X1059	RCEwDSS_only	TRUE	0.734831042934728	0.131806133952051	12	12	0.000837531882780667	0.0261961361114175
X1390	DSS_only	TRUE	-0.572741146458612	0.102700286424239	12	3	0.000836011410539255	0.0261961361114175
X2274	Sex	M	-0.647290674092385	0.116547018537801	12	3	0.000856390538008756	0.0266625551833509
X269	DSS_only	TRUE	-0.552680272566459	0.0995910904320002	12	3	0.000860371758224912	0.0266636311860895
X16	DSS_only	TRUE	-0.749096708460839	0.135127330731534	12	7	0.000865697659101899	0.0267061798396915
X268	DSS_only	TRUE	0.979344920821422	0.177050380492635	12	9	0.000876894369718696	0.0267254035792829
X669	RCE_only	TRUE	0.757033459199193	0.13674491126964	12	2	0.000872601838992314	0.0267254035792829
X1366	DSS_only	TRUE	1.19513753094168	0.216116929106602	12	8	0.000878188217081233	0.0267254035792829
X859	DSS_only	TRUE	0.453990292641844	0.0823098169933139	12	12	0.000891669379846443	0.0270139835436886
X1753	RCE_only	TRUE	0.748979733886487	0.13674491126964	12	2	0.00092872455081887	0.0280109958273763
X809	DSS_only	TRUE	-0.86984510308042	0.15930944460184	12	5	0.000945771237987668	0.0283983577059764
X1667	RCE_only	TRUE	0.745159411068765	0.13674491126964	12	2	0.000956745213339752	0.028600755138599
X32	DSS_only	TRUE	-0.833886288620939	0.155186483998589	12	9	0.00103765743874605	0.0302173002421048
X177	DSS_only	TRUE	1.21613429582656	0.226269436102977	12	12	0.00103623992706058	0.0302173002421048
X268	RCEwDSS_only	TRUE	1.34699832502563	0.250387049316001	12	9	0.00103074256557311	0.0302173002421048
X1050	RCEwDSS_only	TRUE	-0.438506759449168	0.0813530293563084	12	3	0.00101917446373772	0.0302173002421048
X1121	DSS_only	TRUE	1.33351149741052	0.247962366751479	12	10	0.00103272344027499	0.0302173002421048
X1291	DSS_only	TRUE	1.33351149741052	0.247962366751479	12	10	0.00103272344027499	0.0302173002421048
X804	Sex	M	0.610638794026845	0.113778643671107	12	2	0.00104499189520155	0.0302987725369451
X1165	RCEwDSS_only	TRUE	-0.446393561574965	0.0832396712940336	12	3	0.00104967412244457	0.0302987725369451
X1777	DSS_only	TRUE	1.12075315975671	0.209288108021723	12	12	0.00105839406730596	0.0302987725369451
X1826	DSS_only	TRUE	1.12075315975671	0.209288108021723	12	12	0.00105839406730596	0.0302987725369451
X567	DSS_only	TRUE	1.18608708772059	0.22169894007723	12	11	0.00106421256760696	0.030336793699378
X1090	DSS_only	TRUE	1.34438536389434	0.251615844303017	12	10	0.00107226270481113	0.0304378438390923
X1174	DSS_only	TRUE	0.842067735531178	0.157984497453253	12	9	0.00108736391521287	0.0306092942132424
X1866	RCEwDSS_only	TRUE	-0.439362894694462	0.0824017031550171	12	3	0.00108513432773594	0.0306092942132424
X783	DSS_only	TRUE	0.624588533477819	0.11748850828754	12	12	0.00110384557285952	0.0309443182167589
X2226	DSS_only	TRUE	0.876682875076049	0.165092741081599	12	9	0.00111095277137373	0.0310148633198385
X413	DSS_only	TRUE	0.531584712137058	0.100362237112454	12	12	0.00112744832981693	0.0310746484640111
X930	RCEwDSS_only	TRUE	-0.566080516358099	0.106941543684769	12	4	0.0011314925284409	0.0310746484640111
X1624	DSS_only	TRUE	1.33619495771011	0.252185536652751	12	10	0.00112524785777827	0.0310746484640111
X2042	RCEwDSS_only	TRUE	-0.566080516358099	0.106941543684769	12	4	0.0011314925284409	0.0310746484640111
X1211	RCE_only	TRUE	-0.832390986055634	0.157445883996384	12	4	0.00113954521920029	0.0311690991939967
X1065	DSS_only	TRUE	1.04947839789657	0.198775284294632	12	12	0.00114839946110878	0.0312846240292375
X405	DSS_only	TRUE	0.715117293824277	0.135914837770027	12	9	0.00117141219909578	0.0313267148857381
X930	RCE_only	TRUE	-0.716595514190089	0.136324254515593	12	4	0.00117776577575155	0.0313267148857381
X1177	DSS_only	TRUE	1.16419831048	0.220747948051875	12	10	0.00115572617750969	0.0313267148857381
X1494	DSS_only	TRUE	-0.605588240966319	0.115158426752983	12	3	0.00117495697459638	0.0313267148857381
X1550	DSS_only	TRUE	1.50601479737781	0.286252604588849	12	8	0.00117188618167159	0.0313267148857381
X2042	RCE_only	TRUE	-0.716595514190089	0.136324254515593	12	4	0.00117776577575155	0.0313267148857381
X1442	DSS_only	TRUE	-0.506674275130972	0.0966030593863628	12	3	0.00119283612681175	0.0316031406774125
X176	DSS_only	TRUE	-0.593873304163159	0.113351637104945	12	3	0.00120028817289218	0.0316763550627327
X850	DSS_only	TRUE	-0.502064560101074	0.0960320730007931	12	12	0.0012149839748402	0.0317370523656898
X1242	DSS_only	TRUE	-0.728027484164867	0.139286937779286	12	5	0.00121668095954909	0.0317370523656898
X1498	DSS_only	TRUE	-0.835993133932244	0.159753103302144	12	6	0.00120843121722364	0.0317370523656898
X945	RCEwDSS_only	TRUE	1.30602130157606	0.250157444753223	12	9	0.00122473386844162	0.0318242385199677
X1660	DSS_only	TRUE	1.28183275319614	0.246080457393222	12	10	0.00124068722576269	0.0318710376321396
X1858	RCE_only	TRUE	-0.824476340936663	0.158097314745272	12	4	0.00123255370547704	0.0318710376321396
X2280	DSS_only	TRUE	1.28183275319614	0.246080457393222	12	10	0.00124068722576269	0.0318710376321396
X804	RCE_only	TRUE	0.710982125914841	0.13674491126964	12	2	0.00125393072128118	0.0320892270946047
X568	DSS_only	TRUE	1.35429291916968	0.260965526144248	12	10	0.00126749509179693	0.0323139503403022
X71	RCEwDSS_only	TRUE	-0.458870729756774	0.0890562351454473	12	3	0.00132021477297236	0.0325524489277419
X301	DSS_only	TRUE	1.54101396286502	0.298725790089312	12	11	0.00131144980780009	0.0325524489277419
X378	RCEwDSS_only	TRUE	0.521859617733076	0.101262733511569	12	12	0.00131886461287373	0.0325524489277419
X918	DSS_only	TRUE	1.29167753994556	0.250383943023255	12	10	0.00131121276072881	0.0325524489277419
X1595	RCE_only	TRUE	-0.381208470921127	0.0739263405981666	12	3	0.0013143868528974	0.0325524489277419
X1956	DSS_only	TRUE	1.3108854990424	0.253959405459587	12	10	0.00130687018795993	0.0325524489277419
X2030	DSS_only	TRUE	1.29167753994556	0.250383943023255	12	10	0.00131121276072881	0.0325524489277419
X2157	DSS_only	TRUE	1.19131443715497	0.230100867893893	12	12	0.00128462308422122	0.0325524489277419
X2235	DSS_only	TRUE	-0.577637704517411	0.112075957911659	12	3	0.0013181896960201	0.0325524489277419
X1144	DSS_only	TRUE	-0.519929321795275	0.101301285051288	12	6	0.00134989783040478	0.0329238618852516
X1314	DSS_only	TRUE	-0.519929321795275	0.101301285051288	12	6	0.00134989783040478	0.0329238618852516
X1988	RCEwDSS_only	TRUE	-0.63670071928539	0.123986575826395	12	4	0.00134581449284087	0.0329238618852516
X2230	DSS_only	TRUE	1.27713693792629	0.249913771534364	12	8	0.00138355446659575	0.0336233596270534
X286	DSS_only	TRUE	-0.441386939560277	0.0867379990180117	12	4	0.00141716390666367	0.0339982302299904
X420	DSS_only	TRUE	1.41511133635883	0.277975608840039	12	9	0.00141395130514797	0.0339982302299904
X1140	RCEwDSS_only	TRUE	-0.834703076915325	0.164135230374322	12	5	0.00142235035560883	0.0339982302299904
X1310	RCEwDSS_only	TRUE	-0.834703076915325	0.164135230374322	12	5	0.00142235035560883	0.0339982302299904
X1786	DSS_only	TRUE	-0.758291588490171	0.149235721042674	12	5	0.00142917368047917	0.0339982302299904
X1835	DSS_only	TRUE	-0.758291588490171	0.149235721042674	12	5	0.00142917368047917	0.0339982302299904
X210	DSS_only	TRUE	-0.618376917423068	0.122164822743484	12	3	0.0014603719813545	0.0343772582091672
X798	DSS_only	TRUE	1.44161292850878	0.284640717709634	12	8	0.00145572621627139	0.0343772582091672
X1967	DSS_only	TRUE	1.06491414313113	0.210248662951153	12	12	0.00145516273832067	0.0343772582091672
X15	RCE_only	TRUE	-1.34306219184795	0.268391514066649	12	6	0.0015580402369225	0.0364225600022435
X1380	RCEwDSS_only	TRUE	-0.656652006119962	0.13120495451512	12	4	0.00155687454148862	0.0364225600022435
X743	DSS_only	TRUE	1.37139223296704	0.274393123234939	12	10	0.0015689669853444	0.0365515205275406
X92	RCE_only	TRUE	0.590280802291249	0.118424566997758	12	2	0.00159297032724513	0.0366444511109909
X225	DSS_only	TRUE	-0.589751085893534	0.118265690482434	12	3	0.00158899028531949	0.0366444511109909
X790	RCEwDSS_only	TRUE	0.534390305117151	0.107296458790578	12	4	0.00160007594401159	0.0366444511109909
X1943	RCE_only	TRUE	0.591051281997314	0.118424566997758	12	2	0.00158132164719114	0.0366444511109909
X1988	RCE_only	TRUE	-0.787215717117381	0.158052492390585	12	4	0.00159967766095594	0.0366444511109909
X1269	DSS_only	TRUE	1.35786978004942	0.272852690372222	12	8	0.00160720333383875	0.0366833301466709
X36	RCEwDSS_only	TRUE	-0.54238468765458	0.1091063248507	12	6	0.00161705918693496	0.036784013019975
X211	DSS_only	TRUE	1.21014825066264	0.243634249042333	12	11	0.00162455025049467	0.0368304076924228
X817	DSS_only	TRUE	-0.644567882797886	0.129873476343863	12	3	0.00163196359598314	0.0368747359681007
X1356	RCEwDSS_only	TRUE	-0.608928760643339	0.122837517783601	12	4	0.00164281735704806	0.0369962468807222
X526	DSS_only	TRUE	0.604228884844698	0.12232595010525	12	12	0.00167609353511642	0.0373719073374473
X784	DSS_only	TRUE	0.776706500274838	0.157223769325329	12	9	0.00167488568893419	0.0373719073374473
X1089	DSS_only	TRUE	1.14602027975243	0.232007465532387	12	11	0.00167593219904702	0.0373719073374473
X1058	RCEwDSS_only	TRUE	0.75297246138571	0.152972589726633	12	12	0.00170922133509687	0.0379851951970871
X1411	RCEwDSS_only	TRUE	-0.618522243733204	0.12599980776219	12	4	0.00173540345649867	0.038369338992067
X1763	DSS_only	TRUE	-0.606791881705611	0.123641544863169	12	3	0.00173786526518243	0.038369338992067
X682	DSS_only	TRUE	1.464641827249	0.298786314252938	12	8	0.00174918962952623	0.0384935672217564
